id,submit,wait in,input,wait run,run,wait out,output,complete,wait,response
29.0,279.0,0.0,175.875,0.0,150.875,0.0,0.875,606.625,0.0,327.625
16.0,158.0,0.0,175.875,0.0,335.875,0.0,0.875,670.625,0.0,512.625
18.0,169.0,0.0,201.0,0.0,328.0,0.0,1.0,699.0,0.0,530.0
9.0,83.0,0.0,226.125,0.0,566.125,0.0,1.125,876.375,0.0,793.375
51.0,499.0,0.0,125.625,0.0,273.625,0.0,0.625,898.875,0.0,399.875
79.0,812.0,0.0,150.75,0.0,138.75,0.0,0.75,1102.25,0.0,290.25
72.0,732.0,0.0,226.125,0.0,155.125,0.0,1.125,1114.375,0.0,382.375
10.0,87.0,0.0,175.875,0.0,911.875,0.0,0.875,1175.625,0.0,1088.625
17.0,164.0,0.0,175.875,0.0,901.875,0.0,0.875,1242.625,0.0,1078.625
78.0,805.0,0.0,175.875,0.0,1071.875,0.0,0.875,2053.625,0.0,1248.625
8.0,78.0,0.0,175.875,0.0,2733.875,0.0,0.875,2988.625,0.0,2910.625
53.0,519.0,0.0,175.875,0.0,2907.875,0.0,0.875,3603.625,0.0,3084.625
73.0,748.0,0.0,100.5,0.0,2989.5,0.0,0.5,3838.5,0.0,3090.5
6.0,55.0,0.0,226.125,0.0,3654.125,0.0,1.125,3936.375,0.0,3881.375
21.0,199.0,0.0,175.875,0.0,3651.875,0.0,0.875,4027.625,0.0,3828.625
74.0,761.0,0.0,226.125,0.0,3660.125,0.0,1.125,4648.375,0.0,3887.375
84.0,859.0,0.0,100.5,0.0,4564.5,0.0,0.5,5524.5,0.0,4665.5
80.0,822.0,0.0,226.125,4475.875,135.125,0.0,1.125,5660.25,4475.875,4838.25
89.0,903.0,0.0,125.625,4495.375,235.625,0.0,0.625,5760.25,4495.375,4857.25
37.0,345.0,0.0,150.75,0.0,5484.75,0.0,0.75,5981.25,0.0,5636.25
95.0,961.0,0.0,100.5,4919.0,120.5,0.0,0.5,6101.5,4919.0,5140.5
86.0,873.0,0.0,226.125,4881.375,122.125,0.0,1.125,6103.75,4881.375,5230.75
97.0,979.0,0.0,100.5,4901.0,159.5,0.0,0.5,6140.5,4901.0,5161.5
93.0,946.0,0.0,201.0,4955.625,139.0,0.0,1.0,6242.625,4955.625,5296.625
100.0,1012.0,0.0,175.875,4914.75,148.875,0.0,0.875,6252.375,4914.75,5240.375
96.0,973.0,0.0,150.75,4856.75,275.75,0.0,0.75,6257.0,4856.75,5284.0
7.0,68.0,0.0,100.5,0.0,6147.5,0.0,0.5,6316.5,0.0,6248.5
99.0,1004.0,0.0,226.125,4872.5,218.125,0.0,1.125,6321.875,4872.5,5317.875
36.0,331.0,0.0,226.125,0.0,5765.125,0.0,1.125,6323.375,0.0,5992.375
103.0,1047.0,0.0,201.0,4993.625,122.0,0.0,1.0,6364.625,4993.625,5317.625
105.0,1070.0,0.0,226.125,5019.875,124.125,0.0,1.125,6441.25,5019.875,5371.25
104.0,1056.0,0.0,201.0,5059.0,133.0,0.0,1.0,6450.0,5059.0,5394.0
101.0,1025.0,0.0,226.125,5064.875,136.125,0.0,1.125,6453.25,5064.875,5428.25
35.0,324.0,0.0,125.625,0.0,6011.625,0.0,0.625,6461.875,0.0,6137.875
91.0,920.0,0.0,226.125,4954.875,408.125,0.0,1.125,6510.25,4954.875,5590.25
34.0,315.0,0.0,100.5,0.0,6144.5,0.0,0.5,6560.5,0.0,6245.5
27.0,263.0,0.0,100.5,0.0,6225.5,0.0,0.5,6589.5,0.0,6326.5
24.0,226.0,0.0,125.625,0.0,6264.625,0.0,0.625,6616.875,0.0,6390.875
33.0,306.0,0.0,175.875,0.0,6205.875,0.0,0.875,6688.625,0.0,6382.625
26.0,248.0,0.0,150.75,0.0,6296.75,0.0,0.75,6696.25,0.0,6448.25
28.0,270.0,0.0,175.875,0.0,6263.875,0.0,0.875,6710.625,0.0,6440.625
25.0,236.0,0.0,226.125,0.0,6257.125,0.0,1.125,6720.375,0.0,6484.375
90.0,913.0,0.0,201.0,4866.5,764.0,0.0,1.0,6745.5,4866.5,5832.5
32.0,299.0,0.0,226.125,0.0,6247.125,0.0,1.125,6773.375,0.0,6474.375
30.0,284.0,0.0,226.125,0.0,6284.125,0.0,1.125,6795.375,0.0,6511.375
31.0,294.0,0.0,226.125,0.0,6311.125,0.0,1.125,6832.375,0.0,6538.375
23.0,216.0,0.0,226.125,0.0,6544.125,0.0,1.125,6987.375,0.0,6771.375
92.0,931.0,0.0,125.625,4467.375,1863.625,0.0,0.625,7388.25,4467.375,6457.25
3.0,23.0,0.0,100.5,0.0,7561.5,0.0,0.5,7685.5,0.0,7662.5
11.0,99.0,0.0,100.5,0.0,7556.5,0.0,0.5,7756.5,0.0,7657.5
5.0,46.0,0.0,150.75,0.0,7571.75,0.0,0.75,7769.25,0.0,7723.25
2.0,16.0,0.0,201.0,0.0,7569.0,0.0,1.0,7787.0,0.0,7771.0
94.0,954.0,0.0,125.625,4900.875,1811.625,0.0,0.625,7792.75,4900.875,6838.75
1.0,8.0,0.0,226.125,0.0,7561.125,0.0,1.125,7796.375,0.0,7788.375
12.0,111.0,0.0,150.75,0.0,7577.75,0.0,0.75,7840.25,0.0,7729.25
13.0,124.0,0.0,125.625,0.0,7590.625,0.0,0.625,7840.875,0.0,7716.875
14.0,135.0,0.0,201.0,0.0,7581.0,0.0,1.0,7918.0,0.0,7783.0
15.0,147.0,0.0,226.125,0.0,7567.125,0.0,1.125,7941.375,0.0,7794.375
83.0,854.0,0.0,125.625,0.0,7255.625,0.0,0.625,8235.875,0.0,7381.875
82.0,839.0,0.0,150.75,123.5,7267.75,0.0,0.75,8381.75,123.5,7542.75
87.0,883.0,0.0,150.75,4490.25,3664.75,0.0,0.75,9189.5,4490.25,8306.5
88.0,892.0,0.0,125.625,4506.375,3673.625,0.0,0.625,9198.25,4506.375,8306.25
102.0,1039.0,0.0,150.75,4912.875,3653.75,0.0,0.75,9757.125,4912.875,8718.125
98.0,992.0,0.0,226.125,4884.5,3656.125,0.0,1.125,9759.875,4884.5,8767.875
49.0,482.0,0.0,150.75,0.0,9177.75,0.0,0.75,9811.25,0.0,9329.25
48.0,468.0,0.0,201.0,0.0,9176.0,0.0,1.0,9846.0,0.0,9378.0
50.0,492.0,0.0,226.125,0.0,9191.125,0.0,1.125,9910.375,0.0,9418.375
47.0,454.0,0.0,150.75,0.0,9509.75,0.0,0.75,10115.25,0.0,9661.25
