time,cpu,bb
15.0,0.0,0.02375000000000005
17.375,0.020480000000000054,0.02375000000000005
27.0,0.020480000000000054,0.04300000000000004
28.925,0.040959999999999996,0.04300000000000004
38.0,0.040959999999999996,0.061000000000000054
39.8,0.06144000000000005,0.061000000000000054
50.0,0.06144000000000005,0.08425000000000005
52.325,0.14336000000000004,0.08425000000000005
55.0,0.14336000000000004,0.10375000000000001
56.95,0.16383999999999999,0.10375000000000001
61.0,0.16383999999999999,0.12675000000000003
63.3,0.16447999999999996,0.12675000000000003
70.0,0.16447999999999996,0.14475000000000005
71.8,0.32831999999999995,0.14475000000000005
80.0,0.32831999999999995,0.16100000000000003
81.625,0.32896000000000003,0.16100000000000003
92.0,0.32896000000000003,0.1815
94.05,0.3296,0.1815
97.0,0.3296,0.19999999999999996
98.85,0.33024,0.19999999999999996
106.0,0.33024,0.22399999999999998
108.4,0.35072000000000003,0.22399999999999998
112.0,0.35072000000000003,0.24150000000000005
113.75,0.3712,0.24150000000000005
120.0,0.3712,0.26225
122.075,0.39168000000000003,0.26225
134.0,0.39168000000000003,0.28274999999999995
136.05,0.41215999999999997,0.28274999999999995
145.0,0.41215999999999997,0.30225
146.95,0.43264,0.30225
156.0,0.43264,0.32499999999999996
158.275,0.43328,0.32499999999999996
160.0,0.43328,0.34824999999999995
162.325,0.43392,0.34824999999999995
168.0,0.43392,0.37250000000000005
170.425,0.43455999999999995,0.37250000000000005
176.0,0.43455999999999995,0.397
178.45,0.44455999999999996,0.397
184.0,0.44455999999999996,0.41874999999999996
186.175,0.6084,0.41874999999999996
195.0,0.6084,0.4405
197.175,0.60904,0.4405
203.0,0.60904,0.4615
205.1,0.77288,0.4615
218.0,0.77288,0.48575
220.425,0.7933600000000001,0.48575
224.0,0.7933600000000001,0.50525
225.95,0.81384,0.50525
240.0,0.81384,0.52475
241.95,0.83432,0.52475
245.0,0.83432,0.546
247.125,0.8548,0.546
251.0,0.8548,0.5705
253.45,0.8752800000000001,0.5705
271.0,0.8752800000000001,0.58975
272.925,0.89576,0.58975
283.0,0.89576,0.608
284.825,0.906,0.608
296.0,0.906,0.6325000000000001
298.45,0.92648,0.6325000000000001
307.0,0.92648,0.6545000000000001
309.2,0.94696,0.6545000000000001
314.0,0.94696,0.6785
316.4,0.96744,0.6785
322.0,0.96744,0.7032499999999999
324.475,0.98792,0.7032499999999999
329.0,0.98792,0.728
331.475,0.98792,0.7032499999999999
346.0,0.98792,0.7215
347.825,0.98792,0.7032499999999999
354.0,0.98792,0.72575
356.25,0.98792,0.7032499999999999
360.0,0.98792,0.726
362.275,0.98792,0.7032499999999999
371.0,0.98792,0.72475
373.15,0.98792,0.7032499999999999
377.0,0.98792,0.72725
379.4,0.98792,0.7032499999999999
394.0,0.98792,0.72775
396.45,0.98792,0.7032499999999999
407.0,0.98792,0.72475
409.15,0.98792,0.7032499999999999
420.0,0.98792,0.72675
422.35,0.98792,0.7032499999999999
431.0,0.98792,0.7222500000000001
432.9,0.98792,0.7032499999999999
436.65,0.99816,0.728
438.47499999999997,0.99816,0.70975
441.0,0.99816,0.733
443.325,0.99816,0.70975
450.0,0.99816,0.7302500000000001
452.05,0.99816,0.70975
462.0,0.99816,0.732
464.225,0.99816,0.70975
480.0,0.99816,0.729
481.925,0.99816,0.70975
486.0,0.99816,0.734
488.425,0.99816,0.70975
495.54999999999995,0.99752,0.70975
497.0,0.99752,0.72925
497.82499999999993,0.99752,0.7065
498.95,0.99752,0.687
499.85,0.99688,0.687
502.27500000000003,0.99688,0.66275
512.0,0.99688,0.68725
514.45,0.99688,0.66275
527.0,0.99688,0.6815
528.875,0.99688,0.66275
539.0,0.99688,0.68675
541.4,0.99688,0.66275
545.0,0.99688,0.68425
547.15,0.99688,0.66275
554.0,0.99688,0.68425
556.15,0.99688,0.66275
561.0,0.99688,0.685
563.225,0.99688,0.66275
568.0,0.99688,0.68025
569.75,0.99688,0.66275
574.0,0.99688,0.6815
575.875,0.99688,0.66275
584.0,0.99688,0.68675
586.4,0.99688,0.66275
592.0,0.99688,0.6839999999999999
594.125,0.99688,0.66275
604.0,0.99688,0.68725
606.45,0.99688,0.66275
613.0,0.99688,0.68675
615.4,0.99688,0.66275
621.0,0.99688,0.6857500000000001
623.3,0.99688,0.66275
627.0,0.99688,0.6857500000000001
629.3,0.99688,0.66275
640.0,0.99688,0.6837500000000001
642.1,0.99688,0.66275
648.0,0.99688,0.6835
650.075,0.99688,0.66275
657.0,0.99688,0.6825
658.975,0.99688,0.66275
661.0999999999999,0.99624,0.66275
663.1499999999999,0.99624,0.64225
675.0,0.99624,0.66425
677.2,0.99624,0.64225
686.0,0.99624,0.6617500000000001
687.95,0.99624,0.64225
697.0,0.99624,0.66275
699.05,0.99624,0.64225
710.0,0.99624,0.66525
712.3,0.99624,0.64225
721.0,0.99624,0.6637500000000001
723.15,0.99624,0.64225
731.0,0.99624,0.66475
733.25,0.99624,0.64225
739.0,0.99624,0.6665
741.425,0.99624,0.64225
755.0,0.99624,0.6639999999999999
757.175,0.99624,0.64225
766.0,0.99624,0.6575
767.525,0.99624,0.64225
781.0,0.99624,0.663
783.075,0.99624,0.64225
789.0,0.99624,0.6665
791.425,0.99624,0.64225
792.0,0.99624,0.6617500000000001
793.95,0.99624,0.64225
806.0,0.99624,0.66525
808.3,0.99624,0.64225
813.0,0.99624,0.6659999999999999
815.375,0.99624,0.64225
824.0,0.99624,0.66625
826.4,0.99624,0.64225
837.0,0.99624,0.665
839.275,0.99624,0.64225
843.0,0.99624,0.6637500000000001
845.15,0.99624,0.64225
854.0,0.99624,0.6659999999999999
856.375,0.99624,0.64225
867.0,0.99624,0.661
868.875,0.99624,0.64225
882.0,0.99624,0.6639999999999999
884.175,0.99624,0.64225
891.0,0.99624,0.6605
892.825,0.99624,0.64225
900.0,0.99624,0.6625
902.025,0.99624,0.64225
921.0,0.99624,0.66275
923.05,0.99624,0.64225
927.0,0.99624,0.6635
929.125,0.99624,0.64225
937.0,0.99624,0.6637500000000001
939.15,0.99624,0.64225
947.0,0.99624,0.66075
948.85,0.99624,0.64225
955.0,0.99624,0.66625
957.4,0.99624,0.64225
964.0,0.99624,0.66425
966.2,0.99624,0.64225
977.0,0.99624,0.66675
979.45,0.99624,0.64225
989.0,0.99624,0.66675
991.45,0.99624,0.64225
996.0,0.99624,0.66325
998.1,0.99624,0.64225
1002.0,0.99624,0.6575
1003.525,0.99624,0.64225
1011.7,0.9956,0.64225
1013.0,0.9956,0.66275
1013.5500000000001,0.9956,0.64425
1015.05,0.9956,0.62375
1027.0,0.9956,0.64725
1029.35,0.9956,0.62375
1035.0,0.9956,0.648
1037.425,0.9956,0.62375
1047.0,0.9956,0.6425000000000001
1048.875,0.9956,0.62375
1055.0,0.9956,0.64325
1056.95,0.9956,0.62375
1058.0,0.9956,0.6475
1060.375,0.9956,0.62375
1065.65,0.99496,0.62375
1067.0,0.99496,0.648
1067.9750000000001,0.99496,0.62475
1069.425,0.99496,0.6005
1075.0,0.99496,0.62525
1077.475,0.99496,0.6005
1089.0,0.99496,0.624
1091.35,0.99496,0.6005
1098.0,0.99496,0.62225
1100.175,0.99496,0.6005
1111.0,0.99496,0.623
1113.25,0.99496,0.6005
1122.0,0.99496,0.6185
1123.8,0.99496,0.6005
1131.0,0.99496,0.61975
1132.925,0.99496,0.6005
1138.0,0.99496,0.6245
1140.4,0.99496,0.6005
1143.0,0.99496,0.62475
1145.425,0.99496,0.6005
1151.0,0.99496,0.6225
1153.2,0.99496,0.6005
1161.0,0.99496,0.617
1162.65,0.99496,0.6005
1167.0,0.99496,0.6225
1169.2,0.99496,0.6005
1177.0,0.99496,0.6185
1178.8,0.99496,0.6005
1188.0,0.99496,0.621
1190.05,0.99496,0.6005
1194.0,0.99496,0.62
1195.95,0.99496,0.6005
1212.0,0.99496,0.6192500000000001
1213.875,0.99496,0.6005
1228.0,0.99496,0.62375
1230.325,0.99496,0.6005
1239.0,0.99496,0.6225
1241.2,0.99496,0.6005
1244.0,0.99496,0.62225
1246.175,0.99496,0.6005
1253.0,0.99496,0.622
1255.15,0.99496,0.6005
1262.0,0.99496,0.623
1264.25,0.99496,0.6005
1279.0,0.99496,0.621
1281.05,0.99496,0.6005
1288.0,0.99496,0.625
1290.45,0.99496,0.6005
1301.0,0.99496,0.62375
1303.325,0.99496,0.6005
1313.0,0.99496,0.62225
1315.175,0.99496,0.6005
1320.0,0.99496,0.624
1322.35,0.99496,0.6005
1328.0,0.99496,0.624
1330.35,0.99496,0.6005
1339.0,0.99496,0.625
1341.45,0.99496,0.6005
1349.0,0.99496,0.623
1351.25,0.99496,0.6005
1365.0,0.99496,0.62025
1366.975,0.99496,0.6005
1374.0,0.99496,0.6245
1376.4,0.99496,0.6005
1381.0,0.99496,0.62475
1383.425,0.99496,0.6005
1390.0,0.99496,0.62075
1392.025,0.99496,0.6005
1402.0,0.99496,0.6194999999999999
1403.9,0.99496,0.6005
1410.0,0.99496,0.6232500000000001
1412.275,0.99496,0.6005
1421.0,0.99496,0.6245
1423.4,0.99496,0.6005
1431.0,0.99496,0.622
1433.15,0.99496,0.6005
1447.0,0.99496,0.62275
1449.225,0.99496,0.6005
1455.0,0.99496,0.621
1457.05,0.99496,0.6005
1465.0,0.99496,0.6232500000000001
1467.275,0.99496,0.6005
1475.0,0.99496,0.6245
1477.4,0.99496,0.6005
1487.0,0.99496,0.623
1489.25,0.99496,0.6005
1496.0,0.99496,0.62025
1497.975,0.99496,0.6005
1507.0,0.99496,0.6212500000000001
1509.075,0.99496,0.6005
1519.0,0.99496,0.61675
1520.625,0.99496,0.6005
1528.0,0.99496,0.62525
1530.475,0.99496,0.6005
1536.0,0.99496,0.62475
