id,submit,input,run,output,complete,wait,response
69.0,85.0,7250.0,18411.0,7250.0,32996.0,0.0,32911.0
63.0,76.0,7375.0,18439.0,7375.0,33265.0,0.0,33189.0
95.0,110.0,6000.0,6120.0,6000.0,33472.0,15242.0,33362.0
94.0,110.0,5625.0,7436.0,5625.0,33805.0,15009.0,33695.0
38.0,47.0,5375.0,23217.0,5375.0,34014.0,0.0,33967.0
144.0,158.0,1750.0,5411.0,1750.0,35049.0,25980.0,34891.0
99.0,111.0,5875.0,6092.0,5875.0,35331.0,17378.0,35220.0
93.0,108.0,7125.0,7263.0,7125.0,36542.0,14921.0,36434.0
109.0,119.0,5375.0,5496.0,5375.0,36786.0,20421.0,36667.0
103.0,114.0,5750.0,5871.0,5750.0,36837.0,19352.0,36723.0
92.0,107.0,7375.0,9238.0,7375.0,37417.0,13322.0,37310.0
121.0,132.0,4625.0,6675.0,4625.0,38225.0,22168.0,38093.0
100.0,112.0,6500.0,6648.0,6500.0,38380.0,18620.0,38268.0
98.0,111.0,6000.0,9655.0,6000.0,38397.0,16631.0,38286.0
104.0,115.0,6250.0,6382.0,6250.0,38835.0,19838.0,38720.0
154.0,174.0,3250.0,4087.0,3250.0,38932.0,28171.0,38758.0
114.0,126.0,5750.0,6365.0,5750.0,39152.0,21161.0,39026.0
110.0,121.0,5250.0,8901.0,5250.0,39989.0,20467.0,39868.0
158.0,181.0,3625.0,4300.0,3625.0,40324.0,28593.0,40143.0
105.0,116.0,7125.0,7248.0,7125.0,41643.0,20029.0,41527.0
155.0,174.0,4375.0,4618.0,4375.0,41814.0,28272.0,41640.0
157.0,179.0,4375.0,5052.0,4375.0,42258.0,28277.0,42079.0
148.0,164.0,5125.0,5389.0,5125.0,42902.0,27099.0,42738.0
102.0,114.0,6875.0,10528.0,6875.0,43229.0,18837.0,43115.0
112.0,125.0,7375.0,7987.0,7375.0,43587.0,20725.0,43462.0
146.0,162.0,4500.0,8155.0,4500.0,43985.0,26668.0,43823.0
175.0,201.0,3750.0,4022.0,3750.0,44518.0,32795.0,44317.0
122.0,132.0,6750.0,8789.0,6750.0,44896.0,22475.0,44764.0
185.0,211.0,2500.0,3120.0,2500.0,44957.0,36626.0,44746.0
145.0,159.0,4875.0,8540.0,4875.0,45086.0,26637.0,44927.0
106.0,117.0,7125.0,10796.0,7125.0,45479.0,20316.0,45362.0
135.0,150.0,5750.0,9407.0,5750.0,45535.0,24478.0,45385.0
75.0,91.0,5375.0,35038.0,5375.0,45879.0,0.0,45788.0
143.0,158.0,3000.0,13976.0,3000.0,46114.0,25980.0,45956.0
165.0,190.0,2625.0,10203.0,2625.0,46354.0,30711.0,46164.0
150.0,166.0,5500.0,7997.0,5500.0,46601.0,27438.0,46435.0
128.0,142.0,1875.0,19647.0,1875.0,46727.0,23188.0,46585.0
156.0,175.0,6000.0,6393.0,6000.0,46849.0,28281.0,46674.0
190.0,216.0,2750.0,3079.0,2750.0,46976.0,38181.0,46760.0
116.0,129.0,7375.0,11031.0,7375.0,47354.0,21444.0,47225.0
177.0,203.0,4750.0,4881.0,4750.0,47646.0,33062.0,47443.0
52.0,67.0,3750.0,40113.0,3750.0,47680.0,0.0,47613.0
153.0,173.0,6000.0,7854.0,6000.0,48199.0,28172.0,48026.0
161.0,185.0,6125.0,6466.0,6125.0,48223.0,29322.0,48038.0
149.0,165.0,6875.0,7315.0,6875.0,48510.0,27280.0,48345.0
76.0,91.0,7125.0,34757.0,7125.0,49098.0,0.0,49007.0
140.0,157.0,4125.0,15144.0,4125.0,49330.0,25779.0,49173.0
151.0,170.0,6250.0,9900.0,6250.0,50011.0,27441.0,49841.0
172.0,199.0,4750.0,8400.0,4750.0,50503.0,32404.0,50304.0
131.0,146.0,5125.0,16175.0,5125.0,50542.0,23971.0,50396.0
181.0,205.0,4875.0,5483.0,4875.0,50564.0,35126.0,50359.0
186.0,211.0,4375.0,4509.0,4375.0,50676.0,37206.0,50465.0
178.0,204.0,5750.0,5884.0,5750.0,50856.0,33268.0,50652.0
124.0,135.0,5750.0,16800.0,5750.0,50939.0,22504.0,50804.0
162.0,186.0,6875.0,7384.0,6875.0,50973.0,29653.0,50787.0
123.0,134.0,5750.0,16849.0,5750.0,50988.0,22505.0,50854.0
142.0,158.0,4625.0,15652.0,4625.0,51015.0,25955.0,50857.0
176.0,201.0,4750.0,8409.0,4750.0,51174.0,33064.0,50973.0
77.0,92.0,7375.0,36737.0,7375.0,51579.0,0.0,51487.0
170.0,196.0,6375.0,6759.0,6375.0,51628.0,31923.0,51432.0
168.0,194.0,5500.0,9409.0,5500.0,51750.0,31147.0,51556.0
134.0,149.0,5375.0,16517.0,5375.0,51879.0,24463.0,51730.0
119.0,131.0,6500.0,17557.0,6500.0,52496.0,21808.0,52365.0
184.0,210.0,5125.0,5757.0,5125.0,52844.0,36627.0,52634.0
147.0,163.0,7375.0,11045.0,7375.0,53055.0,27097.0,52892.0
171.0,197.0,6875.0,7021.0,6875.0,53117.0,32149.0,52920.0
166.0,190.0,4875.0,12456.0,4875.0,53212.0,30816.0,53022.0
117.0,130.0,6875.0,17942.0,6875.0,53299.0,21477.0,53169.0
133.0,148.0,6000.0,17046.0,6000.0,53618.0,24424.0,53470.0
19.0,26.0,5750.0,42110.0,5750.0,53636.0,0.0,53610.0
163.0,187.0,6750.0,9963.0,6750.0,53747.0,30097.0,53560.0
125.0,137.0,6625.0,17697.0,6625.0,53996.0,22912.0,53859.0
182.0,209.0,5875.0,6010.0,5875.0,54302.0,36333.0,54093.0
132.0,147.0,6375.0,17450.0,6375.0,54360.0,24013.0,54213.0
118.0,131.0,7125.0,18185.0,7125.0,54374.0,21808.0,54243.0
174.0,200.0,7125.0,7211.0,7125.0,54400.0,32739.0,54200.0
187.0,214.0,5375.0,5522.0,5375.0,54497.0,38011.0,54283.0
173.0,199.0,7250.0,7675.0,7250.0,54778.0,32404.0,54579.0
120.0,132.0,7250.0,18307.0,7250.0,55030.0,22091.0,54898.0
191.0,216.0,5375.0,5546.0,5375.0,55131.0,38619.0,54915.0
167.0,190.0,5625.0,13196.0,5625.0,55458.0,30822.0,55268.0
179.0,205.0,6000.0,9664.0,6000.0,55469.0,33600.0,55264.0
180.0,205.0,7125.0,7758.0,7125.0,56022.0,33809.0,55817.0
20.0,27.0,4375.0,47738.0,4375.0,56515.0,0.0,56488.0
137.0,155.0,6875.0,17863.0,6875.0,56664.0,24896.0,56509.0
183.0,209.0,6625.0,6773.0,6625.0,56809.0,36577.0,56600.0
130.0,145.0,7250.0,18314.0,7250.0,56812.0,23853.0,56667.0
129.0,143.0,5250.0,22999.0,5250.0,56935.0,23293.0,56792.0
138.0,156.0,6875.0,17926.0,6875.0,57012.0,25180.0,56856.0
85.0,100.0,5125.0,46938.0,5125.0,57288.0,0.0,57188.0
141.0,157.0,6750.0,17749.0,6750.0,57359.0,25953.0,57202.0
139.0,156.0,6875.0,17877.0,6875.0,57563.0,25780.0,57407.0
136.0,153.0,7250.0,18323.0,7250.0,57626.0,24650.0,57473.0
127.0,142.0,5500.0,23298.0,5500.0,57628.0,23188.0,57486.0
194.0,219.0,3250.0,11364.0,3250.0,57853.0,39770.0,57634.0
189.0,215.0,6625.0,6770.0,6625.0,58417.0,38182.0,58202.0
206.0,232.0,4375.0,4991.0,4375.0,59276.0,45303.0,59044.0
164.0,189.0,7000.0,14568.0,7000.0,59469.0,30712.0,59280.0
192.0,217.0,4750.0,10848.0,4750.0,59500.0,38935.0,59283.0
204.0,229.0,3750.0,7403.0,3750.0,59989.0,44857.0,59760.0
22.0,28.0,6500.0,49482.0,6500.0,62510.0,0.0,62482.0
188.0,215.0,6875.0,10540.0,6875.0,62670.0,38165.0,62455.0
126.0,142.0,7375.0,25184.0,7375.0,63250.0,23174.0,63108.0
223.0,247.0,3125.0,6775.0,3125.0,63964.0,50692.0,63717.0
169.0,194.0,5000.0,22856.0,5000.0,64616.0,31566.0,64422.0
196.0,221.0,5250.0,13425.0,5250.0,65568.0,41422.0,65347.0
209.0,233.0,6250.0,6371.0,6250.0,65598.0,46494.0,65365.0
224.0,248.0,3875.0,7526.0,3875.0,66215.0,50691.0,65967.0
195.0,219.0,5750.0,13909.0,5750.0,67052.0,41424.0,66833.0
210.0,233.0,6750.0,6895.0,6750.0,67244.0,46616.0,67011.0
193.0,219.0,6375.0,14507.0,6375.0,67246.0,39770.0,67027.0
229.0,252.0,4000.0,7650.0,4000.0,67278.0,51376.0,67026.0
211.0,234.0,5500.0,9157.0,5500.0,67511.0,47120.0,67277.0
205.0,231.0,7250.0,7880.0,7250.0,67859.0,45248.0,67628.0
208.0,233.0,6000.0,9667.0,6000.0,68021.0,46121.0,67788.0
216.0,240.0,6125.0,6744.0,6125.0,68092.0,48858.0,67852.0
214.0,238.0,6125.0,7646.0,6125.0,68119.0,47985.0,67881.0
220.0,243.0,5875.0,6011.0,5875.0,68303.0,50299.0,68060.0
200.0,225.0,5750.0,14037.0,5750.0,69124.0,43362.0,68899.0
197.0,223.0,6250.0,14443.0,6250.0,69201.0,42035.0,68978.0
199.0,224.0,6250.0,14479.0,6250.0,70208.0,43005.0,69984.0
202.0,227.0,7250.0,10908.0,7250.0,70304.0,44669.0,70077.0
160.0,185.0,6750.0,27741.0,6750.0,70310.0,28884.0,70125.0
201.0,225.0,6000.0,14510.0,6000.0,70495.0,43760.0,70270.0
218.0,243.0,6750.0,7380.0,6750.0,70891.0,49768.0,70648.0
213.0,236.0,7375.0,7988.0,7375.0,70937.0,47963.0,70701.0
217.0,241.0,7250.0,7383.0,7250.0,71213.0,49089.0,70972.0
207.0,233.0,7250.0,10906.0,7250.0,71285.0,45646.0,71052.0
219.0,243.0,5750.0,9406.0,5750.0,71409.0,50260.0,71166.0
215.0,239.0,7250.0,8749.0,7250.0,71759.0,48271.0,71520.0
242.0,271.0,2250.0,3132.0,2250.0,72248.0,64345.0,71977.0
236.0,263.0,4125.0,4716.0,4125.0,72435.0,59206.0,72172.0
255.0,286.0,2625.0,2950.0,2625.0,72816.0,64330.0,72530.0
212.0,235.0,7250.0,10907.0,7250.0,73053.0,47411.0,72818.0
198.0,224.0,7375.0,15638.0,7375.0,73290.0,42678.0,73066.0
226.0,248.0,6250.0,9910.0,6250.0,73398.0,50740.0,73150.0
228.0,251.0,7250.0,7526.0,7250.0,73605.0,51328.0,73354.0
230.0,254.0,7250.0,7617.0,7250.0,73867.0,51496.0,73613.0
222.0,246.0,6625.0,10278.0,6625.0,74384.0,50610.0,74138.0
221.0,246.0,6750.0,10415.0,6750.0,74591.0,50430.0,74345.0
225.0,248.0,7000.0,10481.0,7000.0,75454.0,50725.0,75206.0
227.0,250.0,7000.0,10650.0,7000.0,75824.0,50924.0,75574.0
232.0,257.0,7375.0,9593.0,7375.0,76839.0,52239.0,76582.0
235.0,262.0,6500.0,8394.0,6500.0,76852.0,55196.0,76590.0
233.0,259.0,7375.0,9725.0,7375.0,77530.0,52796.0,77271.0
234.0,260.0,6750.0,11336.0,6750.0,77891.0,52795.0,77631.0
261.0,295.0,4625.0,5036.0,4625.0,78902.0,64321.0,78607.0
238.0,265.0,5500.0,6222.0,5500.0,79732.0,62245.0,79467.0
260.0,295.0,5125.0,5405.0,5125.0,80271.0,64321.0,79976.0
258.0,289.0,5250.0,6520.0,5250.0,81636.0,64327.0,81347.0
269.0,303.0,5750.0,6021.0,5750.0,82137.0,64313.0,81834.0
270.0,304.0,4750.0,8631.0,4750.0,82747.0,64312.0,82443.0
241.0,270.0,6125.0,6750.0,6125.0,83616.0,64346.0,83346.0
262.0,297.0,6375.0,6599.0,6375.0,83965.0,64319.0,83668.0
312.0,344.0,2000.0,2141.0,2000.0,84032.0,77547.0,83688.0
256.0,286.0,6375.0,6702.0,6375.0,84068.0,64330.0,83782.0
240.0,268.0,6625.0,7052.0,6625.0,84918.0,64348.0,84650.0
265.0,299.0,6625.0,8241.0,6625.0,86107.0,64317.0,85808.0
263.0,298.0,7000.0,7629.0,7000.0,86245.0,64318.0,85947.0
268.0,300.0,6875.0,7888.0,6875.0,86254.0,64316.0,85954.0
254.0,285.0,7000.0,9175.0,7000.0,87791.0,64331.0,87506.0
152.0,173.0,5875.0,49196.0,5875.0,88603.0,27484.0,88430.0
245.0,273.0,2000.0,20172.0,2000.0,88788.0,64343.0,88515.0
299.0,330.0,3750.0,3894.0,3750.0,89285.0,77561.0,88955.0
277.0,310.0,4125.0,4331.0,4125.0,89433.0,76542.0,89123.0
253.0,280.0,4625.0,15653.0,4625.0,89519.0,64336.0,89239.0
266.0,300.0,7125.0,10790.0,7125.0,89656.0,64316.0,89356.0
271.0,305.0,7250.0,7459.0,7250.0,90262.0,67998.0,89957.0
272.0,305.0,5875.0,6082.0,5875.0,90267.0,72130.0,89962.0
274.0,306.0,5875.0,6084.0,5875.0,90269.0,72129.0,89963.0
264.0,299.0,7375.0,11045.0,7375.0,90411.0,64317.0,90112.0
251.0,278.0,5125.0,16150.0,5125.0,91016.0,64338.0,90738.0
316.0,352.0,4375.0,4507.0,4375.0,91148.0,77539.0,90796.0
280.0,313.0,4500.0,5129.0,4500.0,91659.0,77217.0,91346.0
247.0,274.0,5375.0,16407.0,5375.0,91773.0,64342.0,91499.0
203.0,229.0,7000.0,33718.0,7000.0,92675.0,44728.0,92446.0
273.0,305.0,6750.0,6971.0,6750.0,92906.0,72130.0,92601.0
287.0,317.0,5000.0,5511.0,5000.0,93041.0,77213.0,92724.0
295.0,324.0,1625.0,12643.0,1625.0,93784.0,77567.0,93460.0
318.0,354.0,4500.0,5115.0,4500.0,93847.0,79378.0,93493.0
276.0,308.0,5625.0,5862.0,5625.0,93964.0,76544.0,93656.0
278.0,310.0,5500.0,5735.0,5500.0,94265.0,77220.0,93955.0
275.0,308.0,5875.0,6092.0,5875.0,94694.0,76544.0,94386.0
250.0,277.0,6500.0,17535.0,6500.0,95151.0,64339.0,94874.0
284.0,316.0,2250.0,13253.0,2250.0,95283.0,77214.0,94967.0
321.0,356.0,4375.0,4518.0,4375.0,96015.0,82391.0,95659.0
237.0,264.0,5375.0,23196.0,5375.0,96456.0,62246.0,96192.0
267.0,300.0,4625.0,22765.0,4625.0,96631.0,64316.0,96331.0
243.0,272.0,4625.0,22831.0,4625.0,96697.0,64344.0,96425.0
331.0,368.0,3000.0,3607.0,3000.0,97398.0,87423.0,97030.0
248.0,275.0,7250.0,18288.0,7250.0,97404.0,64341.0,97129.0
322.0,357.0,4750.0,5374.0,4750.0,97621.0,82390.0,97264.0
249.0,276.0,7375.0,18400.0,7375.0,97766.0,64340.0,97490.0
252.0,280.0,7375.0,18408.0,7375.0,97774.0,64336.0,97494.0
313.0,345.0,6750.0,6872.0,6750.0,98263.0,77546.0,97918.0
231.0,255.0,5875.0,35444.0,5875.0,99073.0,51624.0,98818.0
311.0,344.0,6875.0,7501.0,6875.0,99142.0,77547.0,98798.0
279.0,311.0,7250.0,7468.0,7250.0,99498.0,77219.0,99187.0
315.0,350.0,7000.0,7631.0,7000.0,99522.0,77541.0,99172.0
327.0,362.0,4500.0,6116.0,4500.0,100034.0,84556.0,99672.0
317.0,353.0,7375.0,7509.0,7375.0,100150.0,77538.0,99797.0
309.0,344.0,7375.0,7514.0,7375.0,100155.0,77547.0,99811.0
314.0,348.0,7250.0,7868.0,7250.0,100259.0,77543.0,99911.0
310.0,344.0,7375.0,7990.0,7375.0,100631.0,77547.0,100287.0
324.0,357.0,6000.0,6126.0,6000.0,100873.0,82390.0,100516.0
246.0,274.0,6125.0,24297.0,6125.0,101163.0,64342.0,100889.0
283.0,315.0,4250.0,15297.0,4250.0,101327.0,77215.0,101012.0
301.0,332.0,5125.0,13253.0,5125.0,101394.0,77559.0,101062.0
302.0,333.0,5125.0,13312.0,5125.0,101453.0,77558.0,101120.0
341.0,380.0,3625.0,4248.0,3625.0,101765.0,89887.0,101385.0
307.0,339.0,5250.0,13518.0,5250.0,101909.0,77552.0,101570.0
285.0,316.0,4625.0,15651.0,4625.0,102431.0,77214.0,102115.0
259.0,292.0,5625.0,26606.0,5625.0,102472.0,64324.0,102180.0
325.0,358.0,6625.0,6774.0,6625.0,102771.0,82389.0,102413.0
323.0,357.0,6625.0,7242.0,6625.0,103239.0,82390.0,102882.0
304.0,338.0,5750.0,14082.0,5750.0,103473.0,77553.0,103135.0
353.0,392.0,2750.0,3387.0,2750.0,103581.0,94302.0,103189.0
308.0,341.0,6000.0,14204.0,6000.0,104095.0,77550.0,103754.0
306.0,339.0,6000.0,14228.0,6000.0,104119.0,77552.0,103780.0
296.0,327.0,5125.0,16115.0,5125.0,104256.0,77564.0,103929.0
239.0,268.0,3375.0,33061.0,3375.0,104427.0,64348.0,104159.0
365.0,403.0,1750.0,1887.0,1750.0,104460.0,98670.0,104057.0
326.0,360.0,6750.0,7366.0,6750.0,104482.0,83256.0,104122.0
320.0,354.0,7250.0,7383.0,7250.0,104630.0,82393.0,104276.0
333.0,371.0,5375.0,5503.0,5375.0,104856.0,88232.0,104485.0
244.0,272.0,7375.0,25581.0,7375.0,104947.0,64344.0,104675.0
303.0,335.0,6250.0,14614.0,6250.0,105005.0,77556.0,104670.0
291.0,320.0,5375.0,16391.0,5375.0,105032.0,77571.0,104712.0
319.0,354.0,7250.0,7876.0,7250.0,105123.0,82393.0,104769.0
290.0,320.0,5500.0,16502.0,5500.0,105393.0,77571.0,105073.0
305.0,339.0,6500.0,14682.0,6500.0,105573.0,77552.0,105234.0
328.0,362.0,6750.0,7372.0,6750.0,105790.0,84556.0,105428.0
298.0,329.0,5625.0,16654.0,5625.0,105795.0,77562.0,105466.0
286.0,317.0,5875.0,16854.0,5875.0,106134.0,77213.0,105817.0
300.0,331.0,6875.0,15027.0,6875.0,106668.0,77560.0,106337.0
293.0,323.0,6000.0,17044.0,6000.0,106935.0,77568.0,106612.0
332.0,369.0,6250.0,6866.0,6250.0,107157.0,87422.0,106788.0
346.0,386.0,5125.0,5253.0,5125.0,107276.0,91387.0,106890.0
347.0,388.0,5375.0,5500.0,5375.0,108925.0,92287.0,108537.0
330.0,367.0,7125.0,7257.0,7125.0,109298.0,87424.0,108931.0
294.0,323.0,6875.0,17891.0,6875.0,109532.0,77568.0,109209.0
329.0,364.0,7250.0,7393.0,7250.0,109684.0,87427.0,109320.0
282.0,315.0,7250.0,18234.0,7250.0,110264.0,77215.0,109949.0
292.0,322.0,7125.0,18153.0,7125.0,110294.0,77569.0,109972.0
281.0,314.0,7250.0,18279.0,7250.0,110309.0,77216.0,109995.0
338.0,376.0,6750.0,6885.0,6750.0,110647.0,89886.0,110271.0
339.0,376.0,6750.0,6885.0,6750.0,110647.0,89886.0,110271.0
337.0,374.0,6625.0,7228.0,6625.0,110740.0,89888.0,110366.0
297.0,327.0,7375.0,18414.0,7375.0,111055.0,77564.0,110728.0
289.0,320.0,7375.0,18415.0,7375.0,111056.0,77571.0,110736.0
340.0,378.0,6750.0,7361.0,6750.0,111128.0,89889.0,110750.0
334.0,372.0,7250.0,7390.0,7250.0,111175.0,88913.0,110803.0
352.0,390.0,5500.0,6112.0,5500.0,111377.0,93875.0,110987.0
359.0,395.0,4625.0,4757.0,4625.0,111411.0,97009.0,111016.0
348.0,388.0,6000.0,6607.0,6000.0,111513.0,92518.0,111125.0
356.0,394.0,5125.0,5250.0,5125.0,111956.0,96062.0,111562.0
336.0,373.0,7375.0,7996.0,7375.0,112265.0,89146.0,111892.0
257.0,287.0,6375.0,35531.0,6375.0,112897.0,64329.0,112610.0
335.0,372.0,6625.0,10490.0,6625.0,113173.0,89061.0,112801.0
364.0,402.0,4875.0,5498.0,4875.0,113511.0,97861.0,113109.0
288.0,318.0,7125.0,21889.0,7125.0,113669.0,77212.0,113351.0
368.0,407.0,4750.0,5371.0,4750.0,114369.0,99091.0,113962.0
349.0,389.0,7000.0,7622.0,7000.0,114663.0,92652.0,114274.0
361.0,398.0,5625.0,5787.0,5625.0,114803.0,97368.0,114405.0
350.0,389.0,7000.0,7125.0,7000.0,114972.0,93458.0,114583.0
357.0,394.0,6125.0,6801.0,6125.0,115682.0,96237.0,115288.0
345.0,386.0,5500.0,13103.0,5500.0,115762.0,91273.0,115376.0
369.0,408.0,5375.0,5500.0,5375.0,115772.0,99114.0,115364.0
351.0,390.0,7250.0,7376.0,7250.0,115840.0,93574.0,115450.0
366.0,404.0,5375.0,5986.0,5375.0,115878.0,98738.0,115474.0
390.0,441.0,3875.0,4001.0,3875.0,116178.0,103986.0,115737.0
343.0,383.0,6125.0,13711.0,6125.0,116372.0,90028.0,115989.0
342.0,381.0,6250.0,13815.0,6250.0,116584.0,89888.0,116203.0
355.0,393.0,6875.0,7492.0,6875.0,117257.0,95622.0,116864.0
367.0,407.0,6000.0,6141.0,6000.0,117283.0,98735.0,116876.0
354.0,393.0,7375.0,7497.0,7375.0,117398.0,94758.0,117005.0
344.0,386.0,6375.0,13951.0,6375.0,117717.0,90630.0,117331.0
360.0,398.0,6625.0,7248.0,6625.0,118119.0,97223.0,117721.0
384.0,432.0,4875.0,5707.0,4875.0,118228.0,102339.0,117796.0
374.0,414.0,5750.0,6366.0,5750.0,118497.0,100217.0,118083.0
