id,submit,input,run,output,complete,wait,response
91.0,88.0,5000.0,8282.0,7875.0,21245.0,0.0,21157.0
54.0,56.0,1625.0,18311.0,1500.0,21492.0,0.0,21436.0
37.0,34.0,3625.0,7234.0,11000.0,21893.0,0.0,21859.0
64.0,63.0,6125.0,13706.0,2000.0,21894.0,0.0,21831.0
105.0,108.0,11250.0,8998.0,1875.0,22231.0,0.0,22123.0
11.0,7.0,7250.0,12431.0,2750.0,22438.0,0.0,22431.0
25.0,23.0,2375.0,18006.0,2125.0,22529.0,0.0,22506.0
13.0,10.0,10250.0,9465.0,3000.0,22725.0,0.0,22715.0
73.0,65.0,11625.0,4989.0,6250.0,22929.0,0.0,22864.0
88.0,85.0,8750.0,8173.0,7000.0,24008.0,0.0,23923.0
34.0,30.0,1500.0,10769.0,12125.0,24424.0,0.0,24394.0
56.0,57.0,2875.0,13335.0,8250.0,24517.0,0.0,24460.0
59.0,60.0,3625.0,18061.0,3250.0,24996.0,0.0,24936.0
98.0,99.0,8250.0,14030.0,2625.0,25004.0,0.0,24905.0
82.0,80.0,8750.0,10017.0,6375.0,25222.0,0.0,25142.0
16.0,16.0,8125.0,6210.0,10875.0,25226.0,0.0,25210.0
23.0,20.0,11875.0,11918.0,1500.0,25313.0,0.0,25293.0
63.0,61.0,7000.0,12564.0,6250.0,25875.0,0.0,25814.0
36.0,32.0,8125.0,7764.0,10000.0,25921.0,0.0,25889.0
94.0,94.0,11875.0,10811.0,3625.0,26405.0,0.0,26311.0
55.0,57.0,1875.0,20817.0,3750.0,26499.0,0.0,26442.0
29.0,25.0,9250.0,6775.0,11000.0,27050.0,0.0,27025.0
3.0,1.0,11500.0,14186.0,1375.0,27062.0,0.0,27061.0
39.0,35.0,2500.0,12749.0,12000.0,27284.0,0.0,27249.0
92.0,89.0,9750.0,7863.0,9625.0,27327.0,0.0,27238.0
17.0,16.0,10625.0,10901.0,6250.0,27792.0,0.0,27776.0
32.0,28.0,9125.0,12871.0,6000.0,28024.0,0.0,27996.0
49.0,51.0,11250.0,10677.0,6500.0,28478.0,0.0,28427.0
74.0,66.0,8875.0,10034.0,9750.0,28725.0,0.0,28659.0
71.0,65.0,3125.0,22234.0,3375.0,28799.0,0.0,28734.0
2.0,1.0,5500.0,12568.0,10750.0,28819.0,0.0,28818.0
51.0,54.0,10375.0,9523.0,8875.0,28827.0,0.0,28773.0
43.0,42.0,6750.0,15288.0,6750.0,28830.0,0.0,28788.0
12.0,7.0,5875.0,18327.0,4625.0,28834.0,0.0,28827.0
46.0,48.0,5375.0,14161.0,9250.0,28834.0,0.0,28786.0
69.0,65.0,12250.0,14536.0,2125.0,28976.0,0.0,28911.0
66.0,64.0,1500.0,20430.0,7000.0,28994.0,0.0,28930.0
5.0,1.0,11875.0,13196.0,4000.0,29072.0,0.0,29071.0
48.0,51.0,8500.0,16425.0,4125.0,29101.0,0.0,29050.0
33.0,29.0,12375.0,13330.0,3500.0,29234.0,0.0,29205.0
35.0,30.0,9250.0,9636.0,10375.0,29291.0,0.0,29261.0
26.0,24.0,5875.0,13046.0,10375.0,29320.0,0.0,29296.0
58.0,59.0,10250.0,14323.0,4875.0,29507.0,0.0,29448.0
81.0,80.0,3875.0,13893.0,11875.0,29723.0,0.0,29643.0
78.0,70.0,9750.0,8071.0,11875.0,29766.0,0.0,29696.0
6.0,1.0,11500.0,8903.0,9375.0,29779.0,0.0,29778.0
53.0,56.0,8125.0,12282.0,9375.0,29838.0,0.0,29782.0
102.0,105.0,7125.0,14028.0,8625.0,29883.0,0.0,29778.0
45.0,47.0,5500.0,14671.0,10750.0,30968.0,0.0,30921.0
27.0,24.0,1625.0,18475.0,10875.0,30999.0,0.0,30975.0
40.0,36.0,1250.0,17662.0,12250.0,31198.0,0.0,31162.0
103.0,107.0,12000.0,10746.0,8625.0,31478.0,0.0,31371.0
41.0,42.0,4875.0,20787.0,6625.0,32329.0,0.0,32287.0
61.0,60.0,10750.0,14438.0,7125.0,32373.0,0.0,32313.0
65.0,63.0,2375.0,21916.0,9000.0,33354.0,0.0,33291.0
97.0,98.0,9625.0,11784.0,11875.0,33382.0,0.0,33284.0
1.0,0.0,12250.0,17060.0,5000.0,34310.0,0.0,34310.0
8.0,3.0,10500.0,12608.0,11500.0,34611.0,0.0,34608.0
44.0,43.0,10500.0,14734.0,9500.0,34777.0,0.0,34734.0
47.0,51.0,8875.0,18884.0,7250.0,35060.0,0.0,35009.0
57.0,57.0,12375.0,20310.0,2625.0,35367.0,0.0,35310.0
87.0,83.0,12250.0,12039.0,11000.0,35372.0,0.0,35289.0
67.0,65.0,8250.0,17405.0,10375.0,36095.0,0.0,36030.0
38.0,35.0,6375.0,25717.0,5000.0,37127.0,0.0,37092.0
70.0,65.0,5000.0,20258.0,12250.0,37573.0,0.0,37508.0
15.0,14.0,10500.0,16941.0,10625.0,38080.0,0.0,38066.0
50.0,51.0,5625.0,20815.0,11625.0,38116.0,0.0,38065.0
42.0,42.0,12375.0,15152.0,11625.0,39194.0,0.0,39152.0
68.0,65.0,10250.0,17817.0,11875.0,40007.0,0.0,39942.0
77.0,68.0,7625.0,30612.0,1750.0,40055.0,0.0,39987.0
62.0,61.0,8125.0,22186.0,9875.0,40247.0,0.0,40186.0
76.0,68.0,4000.0,31632.0,5625.0,41325.0,0.0,41257.0
4.0,1.0,7500.0,24847.0,11125.0,43473.0,0.0,43472.0
52.0,56.0,1875.0,38238.0,10250.0,50419.0,0.0,50363.0
75.0,68.0,7625.0,41788.0,3750.0,53231.0,0.0,53163.0
19.0,18.0,6375.0,45235.0,3750.0,55378.0,0.0,55360.0
85.0,81.0,5250.0,43188.0,8875.0,57394.0,0.0,57313.0
22.0,20.0,3500.0,50107.0,5875.0,59502.0,0.0,59482.0
20.0,19.0,9625.0,53488.0,1625.0,64757.0,0.0,64738.0
