time,cpu,bb
1.0,-19.561543333333333,5.999999999395378e-06
2.0,-19.561543333333333,1.3999999999403379e-05
3.0,-19.561543333333333,2.2999999999329113e-05
5.0,-19.561543333333333,4.116666666609259e-05
5.5,-19.554716666666668,0.006041166666666098
8.0,-19.54789,0.014048999999999423
9.0,-19.54789,0.014069166666666022
9.75,-19.541063333333334,0.02306916666666603
10.0,-19.541063333333334,0.023077499999999418
11.25,-19.513756666666666,0.03141083333333272
12.0,-19.512903333333334,0.035410833333332725
12.375,-19.506076666666665,0.045244166666666086
13.0,-19.506076666666665,0.045251833333332825
13.875,-19.505223333333333,0.053085166666666184
14.0,-19.505223333333333,0.05308699999999955
14.375,-19.45061,0.060253666666666206
15.0,-19.45061,0.06024966666666609
15.125,-19.443783333333332,0.06708299999999945
15.625,-19.44293,0.07458299999999951
15.75,-19.442076666666665,0.08358299999999952
16.0,-19.442076666666665,0.08359549999999949
16.5,-19.442076666666665,0.08358649999999945
17.0,-19.442076666666665,0.083603166666666
17.5,-19.442076666666665,0.08359483333333262
18.0,-19.442076666666665,0.083603166666666
18.75,-19.43525,0.09126983333333272
19.25,-19.428423333333335,0.09560316666666602
19.75,-19.428423333333335,0.09557833333333277
20.0,-19.428423333333335,0.09558616666666608
20.25,-19.428423333333335,0.09557933333333268
21.0,-19.428423333333335,0.09559416666666598
21.25,-19.428423333333335,0.09558666666666593
21.375,-19.421596666666666,0.10541999999999929
22.125,-19.41477,0.11358666666666595
22.5,-19.41477,0.11357333333333264
23.0,-19.413916666666665,0.12158283333333264
23.5,-19.413063333333334,0.13024949999999924
24.25,-19.41221,0.13858283333333266
24.5,-19.41221,0.13857516666666592
25.0,-19.41221,0.13858949999999925
25.875,-19.408876666666668,0.1464228333333326
26.0,-19.408876666666668,0.14642999999999928
26.375,-19.354263333333332,0.15359666666666594
26.75,-19.35341,0.16126333333333254
28.25,-19.35341,0.16125516666666595
28.75,-19.35341,0.16124533333333257
29.0,-19.35341,0.16124349999999932
29.375,-19.346583333333335,0.16707683333333256
30.0,-19.346583333333335,0.16706816666666602
30.125,-19.29197,0.17656816666666597
30.5,-19.29197,0.17655983333333258
31.0,-19.29197,0.1765638333333327
31.375,-19.278316666666665,0.19223049999999942
31.75,-19.278316666666665,0.19221549999999954
32.0,-19.278316666666665,0.19222499999999942
32.5,-19.278316666666665,0.1922173333333328
33.625,-19.27149,0.19838399999999945
33.75,-19.27149,0.19837816666666608
34.0,-19.264663333333335,0.20238433333333283
34.125,-19.257836666666666,0.2052176666666662
35.0,-19.257836666666666,0.20522716666666607
36.25,-19.257836666666666,0.2052243333333328
36.75,-19.257836666666666,0.20521716666666623
37.0,-19.25442333333333,0.21187983333333282
37.25,-19.25442333333333,0.21187033333333283
37.75,-19.25442333333333,0.21186183333333275
38.0,-19.25442333333333,0.21186766666666612
38.25,-19.25442333333333,0.21186149999999937
38.375,-19.247596666666666,0.21636149999999932
38.625,-19.24077,0.22252816666666608
38.75,-19.233943333333333,0.2275281666666661
39.0,-19.233943333333333,0.22753683333333263
40.0,-19.233943333333333,0.22754583333333267
41.0,-19.233943333333333,0.22755366666666588
41.75,-19.233943333333333,0.22754916666666591
42.0,-19.233943333333333,0.22756933333333274
42.125,-19.227116666666667,0.2304026666666661
42.375,-19.22029,0.23623599999999945
42.5,-19.22029,0.2362309999999994
43.0,-19.22029,0.23624999999999952
43.25,-19.22029,0.23624383333333288
44.125,-19.216876666666668,0.23774383333333282
44.25,-19.216876666666668,0.23774099999999954
44.625,-19.21005,0.2439076666666662
45.0,-19.21005,0.24393066666666618
45.25,-19.21005,0.2439291666666662
45.5,-19.203223333333334,0.2525958333333328
46.0,-19.196396666666665,0.2632783333333327
46.75,-19.196396666666665,0.26327249999999947
46.875,-19.18957,0.2711058333333327
47.25,-19.182743333333335,0.2781058333333327
48.0,-19.182743333333335,0.2781144999999994
48.75,-19.17933,0.2857811666666661
48.875,-19.175916666666666,0.29494783333333274
49.0,-19.175916666666666,0.29496649999999935
49.25,-19.175916666666666,0.2949603333333327
49.875,-19.172503333333335,0.30146033333333266
50.0,-19.172503333333335,0.30145799999999934
50.25,-19.165676666666666,0.30845799999999934
50.375,-19.162263333333332,0.3182913333333327
50.75,-19.155436666666667,0.324624666666666
51.0,-19.155436666666667,0.3246314999999994
52.0,-19.155436666666667,0.324628666666666
52.125,-19.152023333333332,0.33412866666666596
52.5,-19.152023333333332,0.334121666666666
52.75,-19.152023333333332,0.33411383333333267
53.0,-19.152023333333332,0.33413833333333265
53.125,-19.145196666666667,0.3436383333333326
54.5,-19.13837,0.3522973333333327
54.75,-19.13837,0.35229083333333266
55.0,-19.134956666666668,0.3549758333333326
55.5,-19.134956666666668,0.3549624999999993
55.75,-19.134103333333332,0.3639533333333327
56.125,-19.13069,0.37078666666666604
56.25,-19.126503333333332,0.38878666666666606
56.375,-19.12309,0.3946199999999994
57.0,-19.12309,0.3946256666666661
57.5,-19.119676666666667,0.400625666666666
57.75,-19.119676666666667,0.4006158333333327
58.0,-19.119676666666667,0.4006458333333327
58.25,-19.116263333333332,0.4076458333333327
59.0,-19.116263333333332,0.4076623333333328
59.25,-19.116263333333332,0.4076528333333328
59.625,-19.11285,0.41648616666666616
60.0,-19.11285,0.41649166666666615
60.25,-19.11285,0.41648216666666615
60.75,-19.11285,0.4164763333333328
61.0,-19.11285,0.4164773333333328
61.25,-19.11285,0.4164704999999994
61.5,-19.109436666666667,0.4251371666666661
61.75,-19.106023333333333,0.4301371666666661
62.0,-19.106023333333333,0.43013116666666606
62.25,-19.10261,0.4397978333333328
62.5,-19.10261,0.43978049999999935
63.0,-19.10261,0.439793166666666
63.125,-19.099196666666668,0.44662649999999937
63.25,-19.095783333333333,0.4549598333333327
