id,submit,input,run,output,complete,wait,response
70.0,75.0,2400.0,13533.0,2400.0,18408.0,0.0,18333.0
123.0,126.0,2400.0,13499.0,2400.0,18425.0,0.0,18299.0
69.0,75.0,2400.0,13561.0,2400.0,18436.0,0.0,18361.0
189.0,199.0,1600.0,1745.0,1600.0,18513.0,13369.0,18314.0
164.0,170.0,3600.0,11168.0,3600.0,18538.0,0.0,18368.0
165.0,170.0,3600.0,11178.0,3600.0,18548.0,0.0,18378.0
43.0,43.0,2800.0,13838.0,2800.0,19481.0,0.0,19438.0
141.0,135.0,2800.0,13799.0,2800.0,19534.0,0.0,19399.0
139.0,135.0,2800.0,13802.0,2800.0,19537.0,0.0,19402.0
136.0,133.0,2800.0,13873.0,2800.0,19606.0,0.0,19473.0
171.0,175.0,2800.0,2946.0,2800.0,19706.0,10985.0,19531.0
48.0,48.0,3600.0,12775.0,3600.0,20023.0,0.0,19975.0
49.0,52.0,3600.0,12777.0,3600.0,20029.0,0.0,19977.0
175.0,181.0,2800.0,3072.0,2800.0,20282.0,11429.0,20101.0
44.0,44.0,3200.0,14184.0,3200.0,20628.0,0.0,20584.0
42.0,41.0,3200.0,14227.0,3200.0,20668.0,0.0,20627.0
143.0,138.0,3200.0,14176.0,3200.0,20714.0,0.0,20576.0
54.0,57.0,3200.0,14261.0,3200.0,20718.0,0.0,20661.0
57.0,58.0,3200.0,14260.0,3200.0,20718.0,0.0,20660.0
59.0,60.0,3200.0,14261.0,3200.0,20721.0,0.0,20661.0
62.0,64.0,3200.0,14261.0,3200.0,20725.0,0.0,20661.0
68.0,74.0,3200.0,14267.0,3200.0,20741.0,0.0,20667.0
64.0,69.0,3200.0,14281.0,3200.0,20750.0,0.0,20681.0
124.0,126.0,3200.0,14250.0,3200.0,20776.0,0.0,20650.0
131.0,129.0,3200.0,14250.0,3200.0,20779.0,0.0,20650.0
71.0,75.0,3200.0,14309.0,3200.0,20784.0,0.0,20709.0
130.0,129.0,3200.0,14264.0,3200.0,20793.0,0.0,20664.0
125.0,126.0,3200.0,14272.0,3200.0,20798.0,0.0,20672.0
134.0,131.0,3200.0,14342.0,3200.0,20873.0,0.0,20742.0
4.0,1.0,2000.0,16972.0,2000.0,20973.0,0.0,20972.0
190.0,203.0,2400.0,2729.0,2400.0,21097.0,13365.0,20894.0
177.0,183.0,3200.0,3331.0,3200.0,21341.0,11427.0,21158.0
178.0,186.0,3200.0,3334.0,3200.0,21344.0,11424.0,21158.0
39.0,39.0,3600.0,14599.0,3600.0,21838.0,0.0,21799.0
181.0,187.0,3200.0,3808.0,3200.0,21842.0,11447.0,21655.0
