id,submit,wait in,input,wait run,run,wait out,output,complete,wait,response
57.0,610.0,15.875,55.549999999999955,81.42500000000007,11060.725,2361.9749999999985,102.5,14288.05,2459.2749999999987,13678.05
83.0,884.0,18.90000000000009,85.85000000000002,213.32500000000016,7255.674999999999,5830.299999999999,112.5,14400.55,6062.525,13516.55
12.0,120.0,0.0,98.475,0.0,7578.15,6603.924999999999,102.5,14503.05,6603.924999999999,14383.05
28.0,293.0,0.0,93.42500000000001,0.0,6264.3,7852.324999999999,102.5,14605.55,7852.324999999999,14312.55
30.0,317.0,0.0,30.30000000000001,0.0,6284.225,7974.024999999999,105.0,14710.55,7974.024999999999,14393.55
27.0,284.0,0.0,50.5,0.0,6225.95,8150.099999999999,105.0,14815.55,8150.099999999999,14531.55
48.0,512.0,3.1749999999999545,73.22500000000002,5972.05,9176.399999999998,92.25000000000182,100.0,15929.1,6067.475000000002,15417.1
50.0,529.0,11.5,58.075000000000045,6014.474999999999,9191.375,24.67500000000109,102.5,15931.6,6050.650000000001,15402.6
49.0,517.0,41.325000000000045,85.85000000000002,6006.55,9178.375,102.5,137.5,16069.1,6150.375,15552.1
100.0,1053.0,2.1249999999997726,73.22499999999991,13813.074999999999,149.39999999999964,978.2750000000015,207.5,16276.6,14793.475,15223.6
24.0,257.0,0.0,90.89999999999998,0.0,6265.15,9579.350000000002,117.5,16309.900000000001,9579.350000000002,16052.900000000001
84.0,893.0,8.099999999999909,42.924999999999955,10683.300000000001,4565.075000000001,84.19999999999891,122.49999999999818,16399.1,10775.6,15506.099999999999
4.0,39.0,0.0,55.55,0.0,14973.45,1230.3499999999985,125.0,16423.35,1230.3499999999985,16384.35
39.0,423.0,0.0,53.02499999999998,3464.975,11000.425,1368.4750000000022,165.0,16474.9,4833.450000000003,16051.900000000001
58.0,622.0,2.5499999999999545,40.39999999999998,3146.925,11073.8,1513.4249999999993,142.5,16541.6,4662.9,15919.599999999999
94.0,986.0,2.7500000000001137,35.35000000000002,11194.175,1812.1499999999996,2392.9249999999993,147.5,16570.85,13589.849999999999,15584.849999999999
46.0,494.0,0.0,37.875,2344.7,11037.05,2561.2750000000015,167.5,16642.4,4905.975000000001,16148.400000000001
79.0,839.0,306.54999999999995,70.70000000000005,11701.55,139.17499999999927,3484.625,135.0,16676.6,15492.724999999999,15837.599999999999
104.0,1080.0,0.0,45.450000000000045,11382.849999999999,133.22500000000036,3929.324999999999,157.5,16728.35,15312.174999999997,15648.349999999999
63.0,662.0,25.100000000000023,75.75,455.92499999999984,11064.75,4393.074999999999,125.0,16801.6,4874.0999999999985,16139.599999999999
69.0,734.0,24.975000000000023,73.22500000000002,354.2249999999997,11161.575,4294.4000000000015,177.5,16819.9,4673.600000000001,16085.900000000001
62.0,653.0,1.0249999999999773,95.95000000000005,406.6500000000002,11061.65,4510.074999999999,125.0,16853.35,4917.749999999999,16200.349999999999
59.0,631.0,13.175000000000068,27.774999999999977,0.0,11061.55,5068.0999999999985,140.0,16941.6,5081.274999999999,16310.599999999999
35.0,374.0,0.0,98.47500000000002,3.5499999999999545,6011.55,10351.599999999999,120.0,16959.175,10355.149999999998,16585.175
99.0,1038.0,406.2750000000003,85.84999999999991,51.92499999999973,217.70000000000005,15053.599999999999,120.0,16973.35,15511.8,15935.349999999999
72.0,771.0,1686.1750000000002,98.47499999999991,11474.775,155.125,2634.350000000002,197.5,17017.4,15795.300000000003,16246.400000000001
16.0,165.0,0.0,60.599999999999994,0.0,336.42499999999995,16397.149999999998,122.5,17081.675,16397.149999999998,16916.675
93.0,975.0,50.325000000000045,58.075000000000045,7650.924999999999,138.97500000000036,8068.299999999999,145.0,17086.6,15769.55,16111.599999999999
14.0,143.0,0.0,78.275,0.0,7580.525,9215.600000000002,152.5,17169.9,9215.600000000002,17026.9
74.0,788.0,487.10000000000014,78.27500000000009,11825.649999999998,3660.1500000000015,178.22500000000218,165.0,17182.4,12490.975,16394.4
47.0,505.0,57.02499999999998,90.89999999999998,6948.325,9510.375,0.0,100.0,17211.625,7005.349999999999,16706.625
1.0,10.0,0.0,30.299999999999997,0.0,7560.95,9485.349999999999,130.0,17216.6,9485.349999999999,17206.6
37.0,402.0,0.0,75.75,0.0,5484.725,11124.124999999998,135.0,17221.6,11124.124999999998,16819.6
101.0,1063.0,20.40000000000009,53.02500000000009,7736.874999999999,135.97500000000036,8173.125000000002,167.5,17349.9,15930.400000000001,16286.900000000001
86.0,911.0,280.7750000000001,83.32500000000005,11781.874999999998,122.04999999999927,3990.8750000000036,190.0,17359.9,16053.525000000001,16448.9
64.0,678.0,3.4249999999999545,30.299999999999955,66.12500000000023,11081.625,5362.124999999998,172.5,17394.1,5431.674999999998,16716.1
96.0,1009.0,116.45000000000005,68.17499999999995,11447.9,276.27499999999964,4298.799999999999,192.5,17409.1,15863.15,16400.1
8.0,82.0,0.0,60.599999999999994,0.0,2733.975,14473.325,130.0,17479.9,14473.325,17397.9
36.0,390.0,0.0,63.125,0.0,5764.65,11132.125000000002,145.0,17494.9,11132.125000000002,17104.9
40.0,430.0,0.0,50.5,5793.599999999999,11038.175,47.62500000000364,187.5,17547.4,5841.225000000003,17117.4
95.0,998.0,1.574999999999818,55.549999999999955,161.12500000000023,120.67499999999995,16072.175,142.5,17551.6,16234.875,16553.6
53.0,569.0,0.0,55.549999999999955,6006.975,2908.175,7854.399999999998,185.0,17579.1,13861.374999999998,17010.1
80.0,849.0,1514.75,93.42500000000018,6552.099999999999,134.89999999999964,8264.925,175.0,17584.1,16331.774999999998,16735.1
