time,cpu
1.0,0.0068266666666666476
2.0,0.013653333333333295
3.0,0.020480000000000054
4.0,0.05461333333333329
6.0,0.1117866666666667
7.0,0.12629333333333337
8.0,0.13312000000000002
9.0,0.1467733333333333
10.0,0.14762666666666668
11.0,0.14847999999999995
12.0,0.15266666666666662
14.0,0.20728000000000002
18.0,0.20813333333333328
19.0,0.26957333333333333
20.0,0.29688000000000003
22.0,0.30711999999999995
23.0,0.3139466666666667
24.0,0.3276
26.0,0.3412533333333333
27.0,0.3549066666666667
28.0,0.36856
30.0,0.37538666666666665
31.0,0.3788
32.0,0.3822133333333333
33.0,0.3856266666666667
35.0,0.3924533333333333
36.0,0.3958666666666667
37.0,0.40952
38.0,0.41634666666666664
43.0,0.42402666666666666
45.0,0.4316266666666667
48.0,0.43504
50.0,0.44186666666666663
52.0,0.44528
53.0,0.4486933333333334
56.0,0.45210666666666666
59.0,0.4589333333333333
61.0,0.4623466666666667
64.0,0.46575999999999995
65.0,0.46917333333333333
67.0,0.476
68.0,0.47941333333333336
69.0,0.48624
70.0,0.4896533333333334
71.0,0.4947733333333333
72.0,0.49562666666666666
73.0,0.5024533333333333
75.0,0.51696
77.0,0.5178133333333333
78.0,0.5391466666666667
79.0,0.5459733333333333
81.0,0.57328
83.0,0.5741333333333334
85.0,0.5749866666666666
87.0,0.5784
88.0,0.5792533333333334
89.0,0.5801066666666667
91.0,0.58352
92.0,0.5843733333333334
93.0,0.5860799999999999
94.0,0.5877866666666667
96.0,0.5903466666666667
98.0,0.5920533333333333
99.0,0.5937600000000001
102.0,0.5954666666666666
104.0,0.59632
106.0,0.5980266666666667
107.0,0.6048533333333334
109.0,0.63984
112.0,0.6432533333333333
114.0,0.6466666666666667
115.0,0.65008
116.0,0.6534933333333333
117.0,0.6569066666666667
119.0,0.6637333333333333
120.0,0.67056
121.0,0.6739733333333333
122.0,0.6808000000000001
124.0,0.6876266666666666
125.0,0.6918933333333334
126.0,0.6953066666666667
128.0,0.69872
129.0,0.70896
130.0,0.7123733333333333
131.0,0.7157866666666667
133.0,0.7183466666666667
134.0,0.7192000000000001
135.0,0.7200533333333333
137.0,0.7234666666666667
139.0,0.7285866666666667
140.0,0.72944
143.0,0.7311466666666666
144.0,0.7584533333333333
146.0,0.78576
147.0,0.8130666666666666
150.0,0.8403733333333333
151.0,0.8437066666666666
153.0,0.8641866666666667
154.0,0.8658933333333333
