id,submit,input,run,output,complete,wait,response
129.0,133.0,21600.0,39349.0,21600.0,82682.0,0.0,82549.0
160.0,150.0,20800.0,41791.0,20800.0,83541.0,0.0,83391.0
85.0,85.0,14000.0,55813.0,14000.0,83898.0,0.0,83813.0
232.0,221.0,6000.0,8218.0,6000.0,84283.0,63844.0,84062.0
181.0,172.0,12400.0,13008.0,12400.0,84883.0,46903.0,84711.0
4.0,1.0,23600.0,38572.0,23600.0,85773.0,0.0,85772.0
20.0,19.0,14400.0,57763.0,14400.0,86582.0,0.0,86563.0
175.0,163.0,14000.0,14272.0,14000.0,88121.0,45686.0,87958.0
202.0,190.0,10000.0,13658.0,10000.0,88483.0,54635.0,88293.0
38.0,37.0,23600.0,41442.0,23600.0,88679.0,0.0,88642.0
224.0,213.0,7200.0,10851.0,7200.0,89176.0,63712.0,88963.0
179.0,168.0,14000.0,17664.0,14000.0,91665.0,45833.0,91497.0
173.0,161.0,15600.0,16025.0,15600.0,91920.0,44534.0,91759.0
174.0,161.0,16800.0,16886.0,16800.0,95289.0,44642.0,95128.0
190.0,179.0,14400.0,14729.0,14400.0,96285.0,52577.0,96106.0
223.0,213.0,9600.0,13250.0,9600.0,96375.0,63712.0,96162.0
183.0,174.0,15200.0,15348.0,15200.0,96945.0,51023.0,96771.0
225.0,213.0,10000.0,13481.0,10000.0,97406.0,63712.0,97193.0
182.0,173.0,16000.0,16135.0,16000.0,99332.0,51024.0,99159.0
205.0,193.0,13200.0,13830.0,13200.0,99521.0,59098.0,99328.0
180.0,170.0,18000.0,18633.0,18000.0,101281.0,46478.0,101111.0
171.0,159.0,20400.0,20546.0,20400.0,105982.0,44477.0,105823.0
201.0,188.0,14400.0,22910.0,14400.0,106535.0,54637.0,106347.0
19.0,17.0,23600.0,59960.0,23600.0,107177.0,0.0,107160.0
189.0,179.0,18400.0,18545.0,18400.0,108101.0,52577.0,107922.0
184.0,176.0,18800.0,19432.0,18800.0,108229.0,51021.0,108053.0
152.0,146.0,21600.0,64921.0,21600.0,108267.0,0.0,108121.0
187.0,177.0,18800.0,18947.0,18800.0,109303.0,52579.0,109126.0
191.0,182.0,18800.0,18971.0,18800.0,109327.0,52574.0,109145.0
192.0,182.0,17200.0,23298.0,17200.0,110637.0,52757.0,110455.0
176.0,165.0,20800.0,24459.0,20800.0,111908.0,45684.0,111743.0
229.0,218.0,14800.0,18450.0,14800.0,112115.0,63847.0,111897.0
172.0,161.0,21600.0,25250.0,21600.0,113086.0,44475.0,112925.0
177.0,166.0,22800.0,22931.0,22800.0,114510.0,45813.0,114344.0
170.0,158.0,23200.0,23584.0,23200.0,114620.0,44478.0,114462.0
199.0,188.0,17600.0,25829.0,17600.0,115854.0,54637.0,115666.0
195.0,184.0,18400.0,26559.0,18400.0,116311.0,52768.0,116127.0
185.0,177.0,21600.0,22220.0,21600.0,116617.0,51020.0,116440.0
196.0,185.0,18400.0,26575.0,18400.0,117311.0,53751.0,117126.0
233.0,223.0,14800.0,17150.0,14800.0,117912.0,70939.0,117689.0
227.0,215.0,16800.0,20450.0,16800.0,118034.0,63769.0,117819.0
207.0,194.0,18400.0,22056.0,18400.0,118655.0,59605.0,118461.0
226.0,214.0,17600.0,21260.0,17600.0,120444.0,63770.0,120230.0
214.0,201.0,19200.0,20721.0,19200.0,120687.0,61365.0,120486.0
216.0,201.0,19600.0,20219.0,19600.0,121006.0,61386.0,120805.0
234.0,224.0,13600.0,18186.0,13600.0,121990.0,76380.0,121766.0
186.0,177.0,23600.0,23734.0,23600.0,122158.0,51047.0,121981.0
188.0,179.0,22000.0,25665.0,22000.0,122421.0,52577.0,122242.0
212.0,199.0,19600.0,23257.0,19600.0,123283.0,60627.0,123084.0
208.0,197.0,20000.0,23667.0,20000.0,123466.0,59602.0,123269.0
169.0,158.0,21200.0,39056.0,21200.0,123774.0,42160.0,123616.0
213.0,201.0,20800.0,21413.0,20800.0,124579.0,61365.0,124378.0
198.0,187.0,20800.0,29063.0,20800.0,125393.0,54543.0,125206.0
228.0,217.0,20400.0,20676.0,20400.0,125541.0,63848.0,125324.0
209.0,197.0,22000.0,22121.0,22000.0,126501.0,60183.0,126304.0
215.0,201.0,21200.0,22699.0,21200.0,126665.0,61365.0,126464.0
211.0,198.0,20800.0,24457.0,20800.0,126883.0,60628.0,126685.0
193.0,182.0,22000.0,30132.0,22000.0,127071.0,52757.0,126889.0
197.0,187.0,21600.0,29793.0,21600.0,127723.0,54543.0,127536.0
200.0,188.0,21600.0,29887.0,21600.0,127912.0,54637.0,127724.0
218.0,204.0,21600.0,22230.0,21600.0,128190.0,62556.0,127986.0
206.0,193.0,22800.0,23416.0,22800.0,128815.0,59606.0,128622.0
220.0,206.0,21600.0,21736.0,21600.0,128861.0,63719.0,128655.0
230.0,218.0,21600.0,21967.0,21600.0,129232.0,63847.0,129014.0
219.0,205.0,21200.0,24856.0,21200.0,130016.0,62555.0,129811.0
194.0,183.0,23200.0,31314.0,23200.0,130666.0,52769.0,130483.0
217.0,204.0,22800.0,22933.0,22800.0,131260.0,62523.0,131056.0
210.0,198.0,23600.0,23745.0,23600.0,131771.0,60628.0,131573.0
204.0,192.0,23200.0,26853.0,23200.0,132531.0,59086.0,132339.0
258.0,253.0,4800.0,6070.0,4800.0,133582.0,117659.0,133329.0
222.0,210.0,23600.0,27253.0,23600.0,138378.0,63715.0,138168.0
231.0,220.0,17600.0,47169.0,17600.0,146434.0,63845.0,146214.0
203.0,190.0,20400.0,47118.0,20400.0,147196.0,59088.0,147006.0
264.0,256.0,8800.0,12470.0,8800.0,151076.0,120750.0,150820.0
235.0,225.0,23200.0,25094.0,23200.0,156377.0,84658.0,156152.0
252.0,245.0,9600.0,20633.0,9600.0,157745.0,117667.0,157500.0
254.0,248.0,12800.0,14975.0,12800.0,158487.0,117664.0,158239.0
241.0,233.0,13600.0,14225.0,13600.0,159337.0,117679.0,159104.0
242.0,233.0,13600.0,14482.0,13600.0,159594.0,117679.0,159361.0
238.0,230.0,15200.0,15922.0,15200.0,160942.0,114390.0,160712.0
271.0,263.0,14400.0,14609.0,14400.0,165399.0,121727.0,165136.0
270.0,262.0,13600.0,17481.0,13600.0,166671.0,121728.0,166409.0
266.0,259.0,14800.0,18465.0,14800.0,169071.0,120747.0,168812.0
236.0,228.0,20800.0,21391.0,20800.0,169526.0,106307.0,169298.0
256.0,250.0,17200.0,17527.0,17200.0,169839.0,117662.0,169589.0
278.0,269.0,8000.0,8235.0,8000.0,171431.0,146927.0,171162.0
260.0,254.0,18000.0,18280.0,18000.0,172314.0,117780.0,172060.0
261.0,255.0,18000.0,18411.0,18000.0,173066.0,118400.0,172811.0
273.0,266.0,16400.0,16621.0,16400.0,173195.0,123508.0,172929.0
267.0,260.0,11600.0,29740.0,11600.0,173946.0,120746.0,173686.0
265.0,258.0,17200.0,18816.0,17200.0,174222.0,120748.0,173964.0
276.0,267.0,17200.0,17437.0,17200.0,177378.0,125274.0,177111.0
251.0,244.0,16400.0,27425.0,16400.0,178137.0,117668.0,177893.0
253.0,246.0,17200.0,28228.0,17200.0,180540.0,117666.0,180294.0
255.0,248.0,20800.0,21125.0,20800.0,180637.0,117664.0,180389.0
309.0,293.0,7600.0,7739.0,7600.0,181426.0,158194.0,181133.0
246.0,240.0,15200.0,33372.0,15200.0,181684.0,117672.0,181444.0
243.0,236.0,15200.0,33406.0,15200.0,181718.0,117676.0,181482.0
262.0,255.0,20400.0,20624.0,20400.0,181868.0,120189.0,181613.0
263.0,255.0,20400.0,21029.0,20400.0,182516.0,120432.0,182261.0
274.0,266.0,20000.0,20209.0,20000.0,183983.0,123508.0,183717.0
244.0,237.0,16000.0,34206.0,16000.0,184118.0,117675.0,183881.0
269.0,262.0,21200.0,21471.0,21200.0,184877.0,120744.0,184615.0
272.0,266.0,20400.0,20607.0,20400.0,185181.0,123508.0,184915.0
268.0,261.0,21200.0,22213.0,21200.0,185619.0,120745.0,185358.0
277.0,268.0,19200.0,19406.0,19200.0,189066.0,130992.0,188798.0
240.0,232.0,23600.0,24027.0,23600.0,189139.0,117680.0,188907.0
287.0,275.0,10800.0,11311.0,10800.0,189288.0,156102.0,189013.0
275.0,266.0,22000.0,22217.0,22000.0,189991.0,123508.0,189725.0
279.0,270.0,11200.0,11418.0,11200.0,190195.0,156107.0,189925.0
304.0,290.0,8800.0,17132.0,8800.0,191109.0,156087.0,190819.0
318.0,299.0,8800.0,9415.0,8800.0,192414.0,165100.0,192115.0
250.0,242.0,21200.0,32235.0,21200.0,192547.0,117670.0,192305.0
292.0,278.0,8400.0,19428.0,8400.0,192605.0,156099.0,192327.0
331.0,312.0,7600.0,8207.0,7600.0,192933.0,169214.0,192621.0
308.0,292.0,8800.0,17004.0,8800.0,193091.0,158195.0,192799.0
310.0,293.0,11600.0,12215.0,11600.0,193902.0,158194.0,193609.0
305.0,290.0,10000.0,18182.0,10000.0,194559.0,156087.0,194269.0
249.0,242.0,22400.0,33425.0,22400.0,196137.0,117670.0,195895.0
237.0,229.0,21600.0,39421.0,21600.0,197241.0,114391.0,197012.0
248.0,242.0,22800.0,33838.0,22800.0,197350.0,117670.0,197108.0
316.0,299.0,10800.0,10932.0,10800.0,197931.0,165100.0,197632.0
247.0,241.0,23600.0,34632.0,23600.0,199744.0,117671.0,199503.0
239.0,231.0,17600.0,47286.0,17600.0,200398.0,117681.0,200167.0
356.0,338.0,8000.0,8125.0,8000.0,201503.0,177040.0,201165.0
285.0,275.0,11600.0,22626.0,11600.0,202203.0,156102.0,201928.0
259.0,253.0,21600.0,42581.0,21600.0,203693.0,117659.0,203440.0
245.0,239.0,22800.0,40972.0,22800.0,204484.0,117673.0,204245.0
306.0,292.0,13200.0,21428.0,13200.0,205573.0,157453.0,205281.0
357.0,340.0,9200.0,9876.0,9200.0,205654.0,177038.0,205314.0
257.0,252.0,19600.0,48756.0,19600.0,205868.0,117660.0,205616.0
324.0,307.0,13200.0,13326.0,13200.0,206397.0,166364.0,206090.0
286.0,275.0,13200.0,24179.0,13200.0,206956.0,156102.0,206681.0
284.0,275.0,13600.0,24603.0,13600.0,208180.0,156102.0,207905.0
311.0,295.0,16400.0,17026.0,16400.0,208313.0,158192.0,208018.0
340.0,322.0,12400.0,13011.0,12400.0,209242.0,171109.0,208920.0
296.0,283.0,14000.0,24990.0,14000.0,209367.0,156094.0,209084.0
325.0,307.0,14400.0,14549.0,14400.0,210020.0,166364.0,209713.0
312.0,295.0,16400.0,16541.0,16400.0,210283.0,160647.0,209988.0
323.0,306.0,14400.0,15017.0,14400.0,210488.0,166365.0,210182.0
346.0,324.0,12400.0,12528.0,12400.0,210523.0,172871.0,210199.0
291.0,278.0,14400.0,25416.0,14400.0,210593.0,156099.0,210315.0
333.0,315.0,14800.0,14928.0,14800.0,214054.0,169211.0,213739.0
326.0,308.0,15600.0,16216.0,15600.0,214087.0,166363.0,213779.0
328.0,310.0,15200.0,15822.0,15200.0,215748.0,169216.0,215438.0
280.0,271.0,20400.0,21029.0,20400.0,218206.0,156106.0,217935.0
313.0,295.0,17600.0,17722.0,17600.0,218321.0,165104.0,218026.0
334.0,316.0,16400.0,16540.0,16400.0,218866.0,169210.0,218550.0
327.0,308.0,16000.0,17616.0,16000.0,219142.0,169218.0,218834.0
317.0,299.0,18000.0,18134.0,18000.0,219533.0,165100.0,219234.0
301.0,287.0,18400.0,26528.0,18400.0,219705.0,156090.0,219418.0
293.0,280.0,17600.0,28644.0,17600.0,220221.0,156097.0,219941.0
300.0,286.0,18800.0,26952.0,18800.0,220929.0,156091.0,220643.0
289.0,276.0,18000.0,29040.0,18000.0,221417.0,156101.0,221141.0
366.0,351.0,12000.0,12611.0,12000.0,221792.0,184830.0,221441.0
348.0,326.0,16000.0,16607.0,16000.0,221802.0,172869.0,221476.0
362.0,347.0,12400.0,13032.0,12400.0,221815.0,183636.0,221468.0
347.0,325.0,16400.0,16525.0,16400.0,222520.0,172870.0,222195.0
283.0,274.0,18800.0,29847.0,18800.0,223824.0,156103.0,223550.0
321.0,303.0,19200.0,19343.0,19200.0,224414.0,166368.0,224111.0
