time,cpu,bb
1.0,0.0068266666666666476,0.011499999999999955
3.0,0.047786666666666644,0.05425000000000002
6.0,0.05461333333333329,0.06799999999999995
7.0,0.05482666666666669,0.07699999999999996
8.0,0.10943999999999998,0.08374999999999999
9.0,0.10986666666666667,0.10550000000000004
10.0,0.11007999999999996,0.12024999999999997
11.0,0.11690666666666671,0.13149999999999995
12.0,0.12373333333333336,0.14275000000000004
13.0,0.13056,0.15075000000000005
14.0,0.13738666666666666,0.15825
15.0,0.1442133333333333,0.16625
17.0,0.1444266666666667,0.18025000000000002
18.0,0.14485333333333328,0.1995
20.0,0.20279999999999998,0.22324999999999995
24.0,0.20301333333333338,0.23175
26.0,0.25762666666666667,0.23875000000000002
28.0,0.2644533333333333,0.25225
29.0,0.27127999999999997,0.26575000000000004
30.0,0.2781066666666666,0.27875000000000005
31.0,0.28493333333333337,0.29225
33.0,0.29176,0.3005
34.0,0.30200000000000005,0.32025000000000003
38.0,0.3088266666666667,0.32499999999999996
39.0,0.32930666666666664,0.35775
41.0,0.3361333333333333,0.365
42.0,0.3497866666666667,0.38125
44.0,0.36344,0.402
46.0,0.36685333333333336,0.41125
47.0,0.37368,0.43274999999999997
49.0,0.38050666666666666,0.45625000000000004
50.0,0.38392000000000004,0.46975
51.0,0.3873333333333333,0.48424999999999996
53.0,0.3907466666666667,0.499
54.0,0.39757333333333333,0.508
56.0,0.4180533333333334,0.54025
57.0,0.4182666666666667,0.55325
59.0,0.4216,0.55975
60.0,0.42928,0.57975
62.0,0.4326933333333334,0.59275
64.0,0.43610666666666664,0.606
65.0,0.43952,0.6125
66.0,0.44976000000000005,0.65025
68.0,0.4565866666666667,0.67325
71.0,0.45999999999999996,0.6845
72.0,0.46341333333333334,0.6912499999999999
73.0,0.4668266666666666,0.70225
74.0,0.47024,0.7092499999999999
76.0,0.47365333333333337,0.716
77.0,0.4838933333333333,0.74525
78.0,0.48730666666666667,0.76
79.0,0.4890133333333333,0.77425
82.0,0.49605333333333335,0.79575
84.0,0.5097066666666666,0.81625
85.0,0.51056,0.83075
86.0,0.5114133333333333,0.84
87.0,0.5122666666666666,0.8512500000000001
88.0,0.5259199999999999,0.874
89.0,0.5327466666666667,0.8835
90.0,0.5677333333333333,0.9137500000000001
91.0,0.5679466666666666,0.92
93.0,0.56816,0.93475
94.0,0.5690133333333334,0.9645
95.0,0.5698666666666667,0.97325
96.0,0.5741333333333334,0.99975
98.0,0.5741333333333334,0.99975
99.0,0.5741333333333334,0.99975
101.0,0.5741333333333334,0.99975
103.0,0.5741333333333334,0.99975
105.0,0.5741333333333334,0.99975
106.0,0.5741333333333334,0.99975
107.0,0.5741333333333334,0.99975
108.0,0.5741333333333334,0.99975
110.0,0.5741333333333334,0.99975
112.0,0.5741333333333334,0.99975
115.0,0.5741333333333334,0.99975
116.0,0.5741333333333334,0.99975
119.0,0.5741333333333334,0.99975
120.0,0.5741333333333334,0.99975
121.0,0.5741333333333334,0.99975
123.0,0.5741333333333334,0.99975
124.0,0.5741333333333334,0.99975
125.0,0.5741333333333334,0.99975
126.0,0.5741333333333334,0.99975
127.0,0.5741333333333334,0.99975
128.0,0.5741333333333334,0.99975
