id,submit,wait in,input,wait run,run,wait out,output,complete,wait,response
1.0,0.0,0.0,0.55,0.0,7560.8,0.0,1.449999999999818,7562.8,0.0,7562.8
2.0,7.0,0.0,1.1500000000000004,0.0,7569.625,0.0,1.949999999999818,7579.724999999999,0.0,7572.724999999999
3.0,1590.0,0.0,1.349999999999909,0.0,7562.35,0.0,2.274999999999636,9155.975,0.0,7565.975
4.0,2205.0,0.0,0.75,0.0,14973.3,0.0,1.0499999999992724,17180.1,0.0,14975.099999999999
5.0,2566.0,0.0,1.449999999999818,0.0,7572.774999999999,0.0,1.875,10142.099999999999,0.0,7576.0999999999985
6.0,2751.0,0.0,0.650000000000091,0.0,3653.7499999999995,0.0,2.074999999999818,6407.474999999999,0.0,3656.4749999999995
7.0,5485.0,0.0,1.949999999999818,0.0,6148.524999999999,0.0,1.1000000000003638,11636.574999999999,0.0,6151.574999999999
8.0,6553.0,0.0,1.449999999999818,0.0,2733.9000000000005,0.0,1.2250000000003638,9289.575,0.0,2736.5750000000007
9.0,10355.0,0.0,1.3999999999996362,0.0,565.625,0.0,1.0750000000007276,10923.1,0.0,568.1000000000004
10.0,14158.0,0.0,1.2000000000007276,0.0,911.5249999999996,0.0,2.25,15072.975,0.0,914.9750000000004
11.0,14313.0,0.0,0.5,0.0,7557.174999999999,0.0,1.7999999999992724,21872.475,0.0,7559.4749999999985
12.0,21941.0,0.0,1.1500000000014552,0.0,7578.7750000000015,0.0,1.875,29522.800000000003,0.0,7581.800000000003
13.0,26546.0,0.0,0.7999999999992724,0.0,7591.049999999999,0.0,2.375,34140.225,0.0,7594.2249999999985
14.0,27521.0,0.0,0.7000000000007276,0.0,7581.299999999999,0.0,1.4000000000014552,35104.4,0.0,7583.4000000000015
15.0,28617.0,0.0,1.2000000000007276,0.0,7566.725000000002,0.0,1.0500000000029104,36185.975000000006,0.0,7568.975000000006
16.0,28949.0,0.0,1.9500000000007276,0.0,336.7999999999993,0.0,2.150000000001455,29289.9,0.0,340.90000000000146
17.0,28956.0,0.0,1.5499999999992724,0.0,902.0750000000007,0.0,2.4500000000007276,29862.075,0.0,906.0750000000007
18.0,28961.0,0.0,1.2999999999992724,0.0,328.6749999999993,0.0,1.2999999999992724,29292.274999999998,0.0,331.2749999999978
19.0,31539.0,0.0,1.7000000000007276,0.0,36361.90000000001,22797.125,1.75,90701.475,22797.125,59162.475000000006
20.0,32393.0,0.0,0.9000000000014552,0.0,43364.975,11064.524999999994,1.1499999999941792,86824.54999999999,11064.524999999994,54431.54999999999
21.0,35060.0,0.0,0.9000000000014552,0.0,3652.074999999997,0.0,2.4250000000029104,38715.4,0.0,3655.4000000000015
22.0,43195.0,0.0,1.9000000000014552,0.0,42983.075000000004,4492.349999999991,1.5,90673.825,4492.349999999991,47478.825
23.0,50303.0,0.0,1.1999999999970896,0.0,6544.125,0.0,1.0749999999970896,56849.399999999994,0.0,6546.399999999994
24.0,50421.0,0.0,1.5,0.0,6265.5,163.67499999999563,1.1500000000014552,56852.825,163.67499999999563,6431.824999999997
25.0,50445.0,0.0,1.0999999999985448,0.0,6256.550000000003,34047.69999999999,2.1499999999941792,90752.49999999999,34047.69999999999,40307.499999999985
26.0,50465.0,0.0,1.4499999999970896,0.0,6297.625,33983.95,2.3249999999970896,90750.34999999999,33983.95,40285.34999999999
27.0,50485.0,0.0,1.3000000000029104,0.0,6225.6500000000015,34001.549999999996,1.5249999999941792,90715.025,34001.549999999996,40230.024999999994
28.0,50503.0,0.0,0.5,0.0,6264.199999999997,82.92499999999563,1.0500000000029104,56851.674999999996,82.92499999999563,6348.674999999996
29.0,50584.0,0.0,1.6999999999970896,0.0,150.875,0.0,1.3499999999985448,50737.924999999996,0.0,153.92499999999563
30.0,50707.0,0.0,1.0,0.0,6284.699999999997,33718.675,2.125,90713.5,33718.675,40006.5
31.0,50744.0,0.0,1.6999999999970896,0.0,6311.125,33651.40000000001,1.625,90709.85,33651.40000000001,39965.850000000006
32.0,50765.0,0.0,1.8000000000029104,0.0,6247.5250000000015,33695.525,1.5249999999941792,90711.375,33695.525,39946.375
33.0,50784.0,0.0,1.5500000000029104,0.0,6205.550000000003,33752.17499999999,2.2749999999941792,90745.54999999999,33752.17499999999,39961.54999999999
34.0,50805.0,0.0,1.0999999999985448,0.0,6144.6500000000015,33794.79999999999,2.4750000000058208,90748.025,33794.79999999999,39943.024999999994
35.0,50825.0,0.0,1.6500000000014552,0.0,6012.425000000003,10.324999999989814,1.2249999999985448,56850.62499999999,10.324999999989814,6025.624999999993
36.0,50847.0,0.0,1.4000000000014552,0.0,5765.375,34138.724999999984,2.1750000000029104,90754.67499999999,34138.724999999984,39907.67499999999
37.0,50869.0,5747.925000000003,0.8499999999985448,0.0,5484.5,26610.975,1.0749999999970896,88714.325,32358.9,37845.325
38.0,50888.0,5801.9000000000015,1.9499999999970896,5410.425000000003,17843.700000000004,10734.349999999991,1.7250000000058208,90682.05,21946.674999999996,39794.05
39.0,51097.0,5518.675000000003,1.25,147.14999999999418,10999.899999999994,22977.050000000003,2.25,90743.275,28642.875,39646.274999999994
40.0,51097.0,5516.7750000000015,0.5500000000029104,378.3749999999927,11038.975000000006,20678.09999999999,1.125,88710.9,26573.249999999985,37613.899999999994
41.0,51098.0,5517.5250000000015,1.4499999999970896,222.10000000000582,11038.299999999996,18947.925000000003,1.0249999999941792,86826.325,24687.55000000001,35728.325
42.0,51099.0,5589.0,1.9000000000014552,77.79999999999563,11027.699999999997,22906.07500000001,1.4499999999970896,90702.925,28572.875000000007,39603.925
