id,submit,wait in,input,wait run,run,wait out,output,complete,wait,response
1.0,0.0,0.0,143.0,0.0,4015.0,24561.0,160.0,28879.0,24561.0,28879.0
2.0,1000.0,3543.0,132.0,9640.0,2016.0,11698.0,160.0,28189.0,24881.0,27189.0
3.0,2000.0,2422.0,121.0,8755.0,1017.0,13874.0,180.0,28369.0,25051.0,26369.0
4.0,3000.0,1301.0,121.0,3553.0,5015.0,15379.0,180.0,28549.0,20233.0,25549.0
5.0,4000.0,158.0,143.0,374.0,3014.0,20860.0,170.0,28719.0,21392.0,24719.0
6.0,5000.0,2832.0,143.0,10370.0,3016.0,6348.0,160.0,27869.0,19550.0,22869.0
7.0,6000.0,1689.0,143.0,8499.0,2014.0,9524.0,160.0,28029.0,19712.0,22029.0
8.0,8000.0,5144.0,154.0,13077.0,1014.0,0.0,160.0,27549.0,18221.0,19549.0
9.0,8000.0,4990.0,154.0,8217.0,5014.0,1174.0,160.0,27709.0,14381.0,19709.0
