time,cpu
7.0,0.0068266666666666476
21.0,0.013653333333333295
28.0,0.020480000000000054
34.0,0.047786666666666644
42.0,0.05461333333333329
55.0,0.05482666666666669
67.0,0.10943999999999998
76.0,0.10965333333333338
83.0,0.10986666666666667
97.0,0.11007999999999996
108.0,0.11690666666666671
122.0,0.12373333333333336
130.0,0.13056
140.0,0.13738666666666666
157.0,0.1442133333333333
163.0,0.1444266666666667
172.0,0.14464
185.0,0.14485333333333328
190.0,0.1481866666666667
202.0,0.20279999999999998
216.0,0.20301333333333338
226.0,0.25762666666666667
243.0,0.2644533333333333
253.0,0.27127999999999997
263.0,0.2781066666666666
272.0,0.28493333333333337
286.0,0.29176
298.0,0.29858666666666667
308.0,0.30200000000000005
316.0,0.3088266666666667
325.0,0.31565333333333334
343.0,0.32248
352.0,0.32930666666666664
357.0,0.3361333333333333
365.0,0.34296000000000004
376.0,0.3497866666666667
384.0,0.35661333333333334
393.0,0.36344
402.0,0.36685333333333336
412.0,0.37026666666666663
421.0,0.37368
429.0,0.3770933333333333
441.0,0.38050666666666666
452.0,0.38392000000000004
463.0,0.3873333333333333
471.0,0.3907466666666667
481.0,0.39757333333333333
489.0,0.4044
506.0,0.41122666666666663
512.0,0.4180533333333334
520.0,0.4182666666666667
529.0,0.4216
545.0,0.42245333333333335
553.0,0.4258666666666666
565.0,0.42928
580.0,0.4326933333333334
590.0,0.43610666666666664
600.0,0.43952
612.0,0.4429333333333333
623.0,0.44634666666666667
631.0,0.44976000000000005
641.0,0.4531733333333333
649.0,0.4565866666666667
661.0,0.45999999999999996
672.0,0.46341333333333334
682.0,0.4668266666666666
693.0,0.47024
700.0,0.47365333333333337
712.0,0.47706666666666664
719.0,0.48048
733.0,0.4838933333333333
737.0,0.48730666666666667
741.0,0.4890133333333333
749.0,0.4892266666666667
756.0,0.49605333333333335
764.0,0.50288
767.0,0.5097066666666666
775.0,0.51056
787.0,0.5114133333333333
804.0,0.5122666666666666
807.0,0.5190933333333334
813.0,0.5259199999999999
823.0,0.5327466666666667
835.0,0.5395733333333333
844.0,0.56688
852.0,0.5677333333333333
864.0,0.5679466666666666
873.0,0.56816
884.0,0.5683733333333334
894.0,0.5688
901.0,0.5690133333333334
910.0,0.5698666666666667
917.0,0.57072
924.0,0.5741333333333334
932.0,0.5749866666666666
941.0,0.5750933333333333
955.0,0.5751200000000001
963.0,0.5753333333333333
972.0,0.57544
982.0,0.5754666666666667
989.0,0.5763199999999999
1001.0,0.5765333333333333
1013.0,0.5773866666666667
1026.0,0.57824
1038.0,0.5790933333333333
1046.0,0.5793066666666666
1052.0,0.58016
1063.0,0.5810133333333334
1076.0,0.5818666666666666
1086.0,0.5820799999999999
1093.0,0.5829333333333333
1101.0,0.5897600000000001
1113.0,0.5965866666666666
1124.0,0.6034133333333334
1135.0,0.61024
1143.0,0.6104533333333333
1159.0,0.6138666666666667
1169.0,0.61728
1178.0,0.6206933333333333
1191.0,0.6241066666666666
1205.0,0.6275200000000001
1218.0,0.6309333333333333
1228.0,0.6343466666666666
1237.0,0.63776
1246.0,0.6411733333333334
1263.0,0.6445866666666666
1276.0,0.648
1280.0,0.6514133333333334
1296.0,0.6548266666666667
1306.0,0.6582399999999999
1319.0,0.6616533333333333
1332.0,0.6650666666666667
1342.0,0.66848
1349.0,0.6718933333333333
1363.0,0.6721066666666666
1368.0,0.67552
1380.0,0.6789333333333334
1393.0,0.6823466666666667
1403.0,0.6857599999999999
1418.0,0.6891733333333334
1431.0,0.6925866666666667
1441.0,0.696
1455.0,0.6994133333333333
1463.0,0.6996266666666666
1473.0,0.69984
1480.0,0.7000533333333334
1487.0,0.7002666666666666
1502.0,0.70112
1509.0,0.7045333333333333
1514.0,0.7047466666666666
1526.0,0.70496
1536.0,0.7083733333333333
1545.0,0.7088
1550.0,0.7096533333333334
1556.0,0.7096666666666667
1568.0,0.7369733333333333
1575.0,0.76428
1582.0,0.7915866666666667
1590.0,0.8188933333333334
1601.0,0.8222266666666667
1616.0,0.8290533333333333
1622.0,0.8427066666666667
1631.0,0.8444133333333333
1642.0,0.85124
1650.0,0.8580666666666666
1659.0,0.8648933333333333
1670.0,0.87172
1681.0,0.8990266666666666
1695.0,0.8990266666666666
1713.0,0.8990266666666666
1721.0,0.8990266666666666
1732.0,0.8990266666666666
1747.0,0.8990266666666666
1756.0,0.8990266666666666
1764.0,0.8990266666666666
1774.0,0.8990266666666666
1789.0,0.8990266666666666
1796.0,0.8990266666666666
1806.0,0.8990266666666666
1815.0,0.8990266666666666
1820.0,0.8990266666666666
1833.0,0.8990266666666666
1844.0,0.8990266666666666
1850.0,0.8990266666666666
1868.0,0.8990266666666666
1879.0,0.8990266666666666
1894.0,0.8990266666666666
1901.0,0.8990266666666666
1910.0,0.8990266666666666
1917.0,0.8990266666666666
1928.0,0.8990266666666666
1938.0,0.8990266666666666
1948.0,0.8990266666666666
1953.0,0.8990266666666666
1961.0,0.8990266666666666
1965.0,0.8990266666666666
1972.0,0.8990266666666666
1977.0,0.8990266666666666
1988.0,0.8990266666666666
1996.0,0.8990266666666666
2006.0,0.8990266666666666
2010.0,0.8990266666666666
