time,cpu,bb
1.0,0.0068266666666666476,0.007750000000000035
3.0,0.013653333333333295,0.015499999999999958
4.0,0.020480000000000054,0.030000000000000027
6.0,0.11007999999999996,0.07450000000000001
8.0,0.11093333333333333,0.08099999999999996
9.0,0.1117866666666667,0.09524999999999995
11.0,0.11946666666666672,0.12050000000000005
13.0,0.13994666666666666,0.15200000000000002
14.0,0.1467733333333333,0.16400000000000003
16.0,0.14762666666666668,0.17725000000000002
17.0,0.14933333333333332,0.20499999999999996
18.0,0.15266666666666662,0.21725000000000005
19.0,0.2627466666666667,0.25
22.0,0.2764,0.27775000000000005
24.0,0.2832266666666666,0.29074999999999995
25.0,0.29688000000000003,0.3045
27.0,0.3037066666666667,0.3095
28.0,0.30711999999999995,0.32175
29.0,0.3139466666666667,0.33625000000000005
32.0,0.32077333333333335,0.35050000000000003
35.0,0.3276,0.363
37.0,0.33442666666666665,0.37775000000000003
38.0,0.3412533333333333,0.39149999999999996
39.0,0.34807999999999995,0.40325
43.0,0.3549066666666667,0.4105
45.0,0.36173333333333335,0.41874999999999996
48.0,0.3719733333333334,0.44025000000000003
49.0,0.3788,0.46225000000000005
50.0,0.3822133333333333,0.47675
51.0,0.38904000000000005,0.49624999999999997
52.0,0.3924533333333333,0.507
53.0,0.3958666666666667,0.52025
55.0,0.40269333333333335,0.53425
59.0,0.40952,0.5485
61.0,0.41634666666666664,0.5605
62.0,0.42735999999999996,0.6032500000000001
64.0,0.4316266666666667,0.62825
65.0,0.43845333333333336,0.6545000000000001
66.0,0.44186666666666663,0.6625
67.0,0.44528,0.677
68.0,0.45552000000000004,0.7132499999999999
69.0,0.4589333333333333,0.727
70.0,0.46917333333333333,0.75225
73.0,0.4725866666666667,0.7655000000000001
74.0,0.476,0.776
76.0,0.47941333333333336,0.7887500000000001
77.0,0.4828266666666666,0.80075
78.0,0.48624,0.8155
80.0,0.4896533333333334,0.83
81.0,0.4947733333333333,0.846
82.0,0.49562666666666666,0.85625
85.0,0.5024533333333333,0.86775
86.0,0.50928,0.87475
87.0,0.5161066666666667,0.882
88.0,0.51696,0.89275
89.0,0.5178133333333333,0.90725
90.0,0.5459733333333333,0.96625
91.0,0.5741333333333334,0.9865
92.0,0.5749866666666666,0.99625
93.0,0.5749866666666666,0.99625
96.0,0.5749866666666666,0.99625
97.0,0.5749866666666666,0.99625
99.0,0.5749866666666666,0.99625
101.0,0.5749866666666666,0.99625
103.0,0.5749866666666666,0.99625
104.0,0.5749866666666666,0.99625
105.0,0.5749866666666666,0.99625
106.0,0.5749866666666666,0.99625
108.0,0.5749866666666666,0.99625
109.0,0.5749866666666666,0.99625
111.0,0.5749866666666666,0.99625
113.0,0.5749866666666666,0.99625
114.0,0.5749866666666666,0.99625
116.0,0.5749866666666666,0.99625
118.0,0.5749866666666666,0.99625
120.0,0.5749866666666666,0.99625
121.0,0.5749866666666666,0.99625
124.0,0.5749866666666666,0.99625
126.0,0.5749866666666666,0.99625
127.0,0.5749866666666666,0.99625
129.0,0.5749866666666666,0.99625
132.0,0.5749866666666666,0.99625
133.0,0.5749866666666666,0.99625
135.0,0.5749866666666666,0.99625
136.0,0.5749866666666666,0.99625
138.0,0.5749866666666666,0.99625
139.0,0.5749866666666666,0.99625
141.0,0.5749866666666666,0.99625
142.0,0.5749866666666666,0.99625
144.0,0.5749866666666666,0.99625
145.0,0.5749866666666666,0.99625
147.0,0.5749866666666666,0.99625
150.0,0.5749866666666666,0.99625
151.0,0.5749866666666666,0.99625
152.0,0.5749866666666666,0.99625
154.0,0.5749866666666666,0.99625
157.0,0.5749866666666666,0.99625
159.0,0.5749866666666666,0.99625
160.0,0.5749866666666666,0.99625
161.0,0.5749866666666666,0.99625
162.0,0.5749866666666666,0.99625
164.0,0.5749866666666666,0.99625
166.0,0.5749866666666666,0.99625
168.0,0.5749866666666666,0.99625
169.0,0.5749866666666666,0.99625
170.0,0.5749866666666666,0.99625
172.0,0.5749866666666666,0.99625
174.0,0.5749866666666666,0.99625
175.0,0.5749866666666666,0.99625
176.0,0.5749866666666666,0.99625
177.0,0.5749866666666666,0.99625
178.0,0.5749866666666666,0.99625
179.0,0.5749866666666666,0.99625
181.0,0.5749866666666666,0.99625
182.0,0.5749866666666666,0.99625
183.0,0.5749866666666666,0.99625
185.0,0.5749866666666666,0.99625
186.0,0.5749866666666666,0.99625
187.0,0.5749866666666666,0.99625
189.0,0.5749866666666666,0.99625
190.0,0.5749866666666666,0.99625
191.0,0.5749866666666666,0.99625
192.0,0.5749866666666666,0.99625
193.0,0.5749866666666666,0.99625
195.0,0.5749866666666666,0.99625
196.0,0.5749866666666666,0.99625
197.0,0.5749866666666666,0.99625
198.0,0.5749866666666666,0.99625
200.0,0.5749866666666666,0.99625
201.0,0.5749866666666666,0.99625
206.0,0.5749866666666666,0.99625
207.0,0.5749866666666666,0.99625
209.0,0.5749866666666666,0.99625
210.0,0.5749866666666666,0.99625
211.0,0.5749866666666666,0.99625
214.0,0.5749866666666666,0.99625
215.0,0.5749866666666666,0.99625
216.0,0.5749866666666666,0.99625
217.0,0.5749866666666666,0.99625
218.0,0.5749866666666666,0.99625
219.0,0.5749866666666666,0.99625
221.0,0.5749866666666666,0.99625
222.0,0.5749866666666666,0.99625
223.0,0.5749866666666666,0.99625
224.0,0.5749866666666666,0.99625
227.0,0.5749866666666666,0.99625
229.0,0.5749866666666666,0.99625
230.0,0.5749866666666666,0.99625
233.0,0.5749866666666666,0.99625
236.0,0.5749866666666666,0.99625
238.0,0.5749866666666666,0.99625
239.0,0.5749866666666666,0.99625
240.0,0.5749866666666666,0.99625
242.0,0.5749866666666666,0.99625
244.0,0.5749866666666666,0.99625
245.0,0.5749866666666666,0.99625
246.0,0.5749866666666666,0.99625
247.0,0.5749866666666666,0.99625
249.0,0.5749866666666666,0.99625
250.0,0.5749866666666666,0.99625
252.0,0.5749866666666666,0.99625
253.0,0.5749866666666666,0.99625
254.0,0.5749866666666666,0.99625
256.0,0.5749866666666666,0.99625
257.0,0.5749866666666666,0.99625
259.0,0.5749866666666666,0.99625
260.0,0.5749866666666666,0.99625
262.0,0.5749866666666666,0.99625
265.0,0.5749866666666666,0.99625
266.0,0.5749866666666666,0.99625
267.0,0.5749866666666666,0.99625
270.0,0.5749866666666666,0.99625
271.0,0.5749866666666666,0.99625
272.0,0.5749866666666666,0.99625
273.0,0.5749866666666666,0.99625
276.0,0.5749866666666666,0.99625
277.0,0.5749866666666666,0.99625
278.0,0.5749866666666666,0.99625
279.0,0.5749866666666666,0.99625
280.0,0.5749866666666666,0.99625
281.0,0.5749866666666666,0.99625
285.0,0.5749866666666666,0.99625
286.0,0.5749866666666666,0.99625
288.0,0.5749866666666666,0.99625
290.0,0.5749866666666666,0.99625
292.0,0.5749866666666666,0.99625
293.0,0.5749866666666666,0.99625
295.0,0.5749866666666666,0.99625
300.0,0.5749866666666666,0.99625
302.0,0.5749866666666666,0.99625
303.0,0.5749866666666666,0.99625
306.0,0.5749866666666666,0.99625
309.0,0.5749866666666666,0.99625
311.0,0.5749866666666666,0.99625
312.0,0.5749866666666666,0.99625
313.0,0.5749866666666666,0.99625
315.0,0.5749866666666666,0.99625
317.0,0.5749866666666666,0.99625
319.0,0.5749866666666666,0.99625
321.0,0.5749866666666666,0.99625
323.0,0.5749866666666666,0.99625
324.0,0.5749866666666666,0.99625
328.0,0.5749866666666666,0.99625
329.0,0.5749866666666666,0.99625
330.0,0.5749866666666666,0.99625
332.0,0.5749866666666666,0.99625
334.0,0.5749866666666666,0.99625
336.0,0.5749866666666666,0.99625
338.0,0.5749866666666666,0.99625
340.0,0.5749866666666666,0.99625
341.0,0.5749866666666666,0.99625
342.0,0.5749866666666666,0.99625
343.0,0.5749866666666666,0.99625
344.0,0.5749866666666666,0.99625
347.0,0.5749866666666666,0.99625
350.0,0.5749866666666666,0.99625
351.0,0.5749866666666666,0.99625
353.0,0.5749866666666666,0.99625
354.0,0.5749866666666666,0.99625
356.0,0.5749866666666666,0.99625
358.0,0.5749866666666666,0.99625
359.0,0.5749866666666666,0.99625
360.0,0.5749866666666666,0.99625
363.0,0.5749866666666666,0.99625
364.0,0.5749866666666666,0.99625
365.0,0.5749866666666666,0.99625
367.0,0.5749866666666666,0.99625
368.0,0.5749866666666666,0.99625
369.0,0.5749866666666666,0.99625
370.0,0.5749866666666666,0.99625
371.0,0.5749866666666666,0.99625
373.0,0.5749866666666666,0.99625
374.0,0.5749866666666666,0.99625
375.0,0.5749866666666666,0.99625
376.0,0.5749866666666666,0.99625
379.0,0.5749866666666666,0.99625
381.0,0.5749866666666666,0.99625
383.0,0.5749866666666666,0.99625
387.0,0.5749866666666666,0.99625
388.0,0.5749866666666666,0.99625
389.0,0.5749866666666666,0.99625
392.0,0.5749866666666666,0.99625
393.0,0.5749866666666666,0.99625
394.0,0.5749866666666666,0.99625
396.0,0.5749866666666666,0.99625
399.0,0.5749866666666666,0.99625
401.0,0.5749866666666666,0.99625
402.0,0.5749866666666666,0.99625
406.0,0.5749866666666666,0.99625
407.0,0.5749866666666666,0.99625
408.0,0.5749866666666666,0.99625
409.0,0.5749866666666666,0.99625
413.0,0.5749866666666666,0.99625
414.0,0.5749866666666666,0.99625
415.0,0.5749866666666666,0.99625
417.0,0.5749866666666666,0.99625
420.0,0.5749866666666666,0.99625
421.0,0.5749866666666666,0.99625
422.0,0.5749866666666666,0.99625
423.0,0.5749866666666666,0.99625
425.0,0.5749866666666666,0.99625
426.0,0.5749866666666666,0.99625
427.0,0.5749866666666666,0.99625
431.0,0.5749866666666666,0.99625
432.0,0.5749866666666666,0.99625
433.0,0.5749866666666666,0.99625
435.0,0.5749866666666666,0.99625
436.0,0.5749866666666666,0.99625
438.0,0.5749866666666666,0.99625
440.0,0.5749866666666666,0.99625
441.0,0.5749866666666666,0.99625
442.0,0.5749866666666666,0.99625
443.0,0.5749866666666666,0.99625
444.0,0.5749866666666666,0.99625
445.0,0.5749866666666666,0.99625
446.0,0.5749866666666666,0.99625
449.0,0.5749866666666666,0.99625
451.0,0.5749866666666666,0.99625
453.0,0.5749866666666666,0.99625
456.0,0.5749866666666666,0.99625
457.0,0.5749866666666666,0.99625
458.0,0.5749866666666666,0.99625
459.0,0.5749866666666666,0.99625
461.0,0.5749866666666666,0.99625
462.0,0.5749866666666666,0.99625
465.0,0.5749866666666666,0.99625
466.0,0.5749866666666666,0.99625
467.0,0.5749866666666666,0.99625
468.0,0.5749866666666666,0.99625
471.0,0.5749866666666666,0.99625
473.0,0.5749866666666666,0.99625
475.0,0.5749866666666666,0.99625
476.0,0.5749866666666666,0.99625
478.0,0.5749866666666666,0.99625
479.0,0.5749866666666666,0.99625
480.0,0.5749866666666666,0.99625
482.0,0.5749866666666666,0.99625
485.0,0.5749866666666666,0.99625
487.0,0.5749866666666666,0.99625
488.0,0.5749866666666666,0.99625
489.0,0.5749866666666666,0.99625
490.0,0.5749866666666666,0.99625
492.0,0.5749866666666666,0.99625
493.0,0.5749866666666666,0.99625
494.0,0.5749866666666666,0.99625
495.0,0.5749866666666666,0.99625
498.0,0.5749866666666666,0.99625
499.0,0.5749866666666666,0.99625
501.0,0.5749866666666666,0.99625
504.0,0.5749866666666666,0.99625
505.0,0.5749866666666666,0.99625
508.0,0.5749866666666666,0.99625
509.0,0.5749866666666666,0.99625
511.0,0.5749866666666666,0.99625
516.0,0.5749866666666666,0.99625
517.0,0.5749866666666666,0.99625
520.0,0.5749866666666666,0.99625
522.0,0.5749866666666666,0.99625
524.0,0.5749866666666666,0.99625
525.0,0.5749866666666666,0.99625
528.0,0.5749866666666666,0.99625
529.0,0.5749866666666666,0.99625
532.0,0.5749866666666666,0.99625
535.0,0.5749866666666666,0.99625
536.0,0.5749866666666666,0.99625
537.0,0.5749866666666666,0.99625
539.0,0.5749866666666666,0.99625
540.0,0.5749866666666666,0.99625
542.0,0.5749866666666666,0.99625
