id,submit,input,run,output,complete,wait,response
96.0,85.0,22000.0,22275.0,22000.0,66360.0,0.0,66275.0
159.0,146.0,22000.0,22647.0,22000.0,66793.0,0.0,66647.0
163.0,151.0,21200.0,24413.0,21200.0,66964.0,0.0,66813.0
104.0,90.0,22400.0,22532.0,22400.0,67422.0,0.0,67332.0
8.0,7.0,21600.0,24333.0,21600.0,67540.0,0.0,67533.0
56.0,55.0,18800.0,29885.0,18800.0,67540.0,0.0,67485.0
120.0,101.0,18800.0,29857.0,18800.0,67558.0,0.0,67457.0
15.0,10.0,20000.0,27566.0,20000.0,67576.0,0.0,67566.0
10.0,7.0,22400.0,23311.0,22400.0,68118.0,0.0,68111.0
127.0,110.0,16800.0,34598.0,16800.0,68308.0,0.0,68198.0
82.0,72.0,20400.0,27667.0,20400.0,68539.0,0.0,68467.0
147.0,132.0,21600.0,25270.0,21600.0,68602.0,0.0,68470.0
105.0,91.0,22800.0,22923.0,22800.0,68614.0,0.0,68523.0
25.0,21.0,20800.0,27056.0,20800.0,68677.0,0.0,68656.0
43.0,42.0,19200.0,30238.0,19200.0,68680.0,0.0,68638.0
89.0,79.0,22800.0,23035.0,22800.0,68714.0,0.0,68635.0
71.0,65.0,19200.0,30309.0,19200.0,68774.0,0.0,68709.0
91.0,80.0,22800.0,23207.0,22800.0,68887.0,0.0,68807.0
153.0,141.0,22400.0,24254.0,22400.0,69195.0,0.0,69054.0
48.0,48.0,20000.0,29175.0,20000.0,69223.0,0.0,69175.0
17.0,10.0,22800.0,23701.0,22800.0,69311.0,0.0,69301.0
35.0,34.0,21200.0,27211.0,21200.0,69645.0,0.0,69611.0
83.0,73.0,20800.0,28055.0,20800.0,69728.0,0.0,69655.0
139.0,125.0,19600.0,30602.0,19600.0,69927.0,0.0,69802.0
142.0,127.0,19600.0,30627.0,19600.0,69954.0,0.0,69827.0
165.0,153.0,20800.0,28378.0,20800.0,70131.0,0.0,69978.0
94.0,84.0,22800.0,24611.0,22800.0,70295.0,0.0,70211.0
157.0,144.0,23200.0,23877.0,23200.0,70421.0,0.0,70277.0
7.0,6.0,21600.0,27747.0,21600.0,70953.0,0.0,70947.0
109.0,95.0,23600.0,23721.0,23600.0,71016.0,0.0,70921.0
97.0,85.0,23600.0,23759.0,23600.0,71044.0,0.0,70959.0
62.0,61.0,20000.0,31061.0,20000.0,71122.0,0.0,71061.0
68.0,64.0,20000.0,31067.0,20000.0,71131.0,0.0,71067.0
134.0,121.0,20000.0,31142.0,20000.0,71263.0,0.0,71142.0
53.0,53.0,22800.0,25707.0,22800.0,71360.0,0.0,71307.0
47.0,46.0,20800.0,30309.0,20800.0,71955.0,0.0,71909.0
21.0,14.0,22800.0,26451.0,22800.0,72065.0,0.0,72051.0
74.0,69.0,22800.0,26459.0,22800.0,72128.0,0.0,72059.0
41.0,39.0,20400.0,31437.0,20400.0,72276.0,0.0,72237.0
46.0,44.0,20400.0,31436.0,20400.0,72280.0,0.0,72236.0
30.0,27.0,22000.0,28283.0,22000.0,72310.0,0.0,72283.0
84.0,75.0,22800.0,27364.0,22800.0,73039.0,0.0,72964.0
150.0,138.0,23600.0,26097.0,23600.0,73435.0,0.0,73297.0
67.0,62.0,20800.0,31830.0,20800.0,73492.0,0.0,73430.0
54.0,55.0,20800.0,31861.0,20800.0,73516.0,0.0,73461.0
69.0,64.0,20800.0,31961.0,20800.0,73625.0,0.0,73561.0
102.0,89.0,23600.0,27253.0,23600.0,74542.0,0.0,74453.0
110.0,97.0,23600.0,27251.0,23600.0,74548.0,0.0,74451.0
34.0,31.0,22800.0,28944.0,22800.0,74575.0,0.0,74544.0
45.0,43.0,21200.0,32246.0,21200.0,74689.0,0.0,74646.0
