time,cpu
0.0,0.013653333333333295
1.0,0.020480000000000054
4.0,0.05461333333333329
5.0,0.055466666666666664
6.0,0.11007999999999996
8.0,0.1117866666666667
9.0,0.11946666666666672
12.0,0.13994666666666666
14.0,0.14762666666666668
15.0,0.14847999999999995
18.0,0.20728000000000002
21.0,0.20813333333333328
22.0,0.2627466666666667
23.0,0.29688000000000003
26.0,0.30711999999999995
29.0,0.3139466666666667
30.0,0.32077333333333335
31.0,0.3276
32.0,0.34807999999999995
35.0,0.3549066666666667
36.0,0.36856
39.0,0.3719733333333334
40.0,0.37538666666666665
41.0,0.3788
45.0,0.3856266666666667
46.0,0.3924533333333333
47.0,0.3958666666666667
48.0,0.40269333333333335
49.0,0.40952
51.0,0.4231733333333333
53.0,0.42735999999999996
57.0,0.42821333333333333
59.0,0.4316266666666667
61.0,0.43504
62.0,0.44528
63.0,0.4486933333333334
65.0,0.45210666666666666
67.0,0.45552000000000004
68.0,0.4623466666666667
69.0,0.47941333333333336
70.0,0.48624
74.0,0.4896533333333334
76.0,0.49306666666666665
78.0,0.49562666666666666
80.0,0.5024533333333333
82.0,0.5161066666666667
83.0,0.5178133333333333
86.0,0.5186666666666666
88.0,0.5459733333333333
89.0,0.57328
90.0,0.5749866666666666
91.0,0.5775466666666667
92.0,0.5784
93.0,0.5792533333333334
94.0,0.5801066666666667
95.0,0.58352
96.0,0.5843733333333334
97.0,0.5869333333333333
99.0,0.5877866666666667
101.0,0.5903466666666667
102.0,0.5954666666666666
103.0,0.59632
107.0,0.5980266666666667
109.0,0.61168
111.0,0.6253333333333333
113.0,0.6261866666666667
115.0,0.6330133333333333
117.0,0.63984
119.0,0.6432533333333333
121.0,0.6466666666666667
123.0,0.6534933333333333
124.0,0.6569066666666667
125.0,0.66032
127.0,0.67056
128.0,0.6739733333333333
130.0,0.6773866666666667
131.0,0.6808000000000001
134.0,0.6842133333333333
135.0,0.6876266666666666
137.0,0.68848
138.0,0.6918933333333334
143.0,0.7021333333333333
145.0,0.7055466666666667
147.0,0.70896
148.0,0.7166399999999999
150.0,0.7183466666666667
152.0,0.7192000000000001
155.0,0.7234666666666667
156.0,0.7285866666666667
158.0,0.7311466666666666
159.0,0.7584533333333333
161.0,0.78576
162.0,0.8403733333333333
163.0,0.8437066666666666
165.0,0.8505333333333334
166.0,0.8641866666666667
168.0,0.8658933333333333
169.0,0.8795466666666667
170.0,0.8932
171.0,0.9205066666666667
172.0,0.9205066666666667
174.0,0.9205066666666667
175.0,0.9205066666666667
178.0,0.9205066666666667
179.0,0.9205066666666667
180.0,0.9205066666666667
181.0,0.9205066666666667
182.0,0.9205066666666667
183.0,0.9205066666666667
184.0,0.9205066666666667
185.0,0.9205066666666667
186.0,0.9205066666666667
187.0,0.9205066666666667
188.0,0.9205066666666667
189.0,0.9205066666666667
192.0,0.9205066666666667
193.0,0.9205066666666667
194.0,0.9205066666666667
199.0,0.9205066666666667
201.0,0.9205066666666667
202.0,0.9205066666666667
205.0,0.9205066666666667
206.0,0.9205066666666667
208.0,0.9205066666666667
209.0,0.9205066666666667
211.0,0.9205066666666667
213.0,0.9205066666666667
214.0,0.9205066666666667
215.0,0.9205066666666667
217.0,0.9205066666666667
219.0,0.9205066666666667
220.0,0.9205066666666667
222.0,0.9205066666666667
225.0,0.9205066666666667
228.0,0.9205066666666667
229.0,0.9205066666666667
230.0,0.9205066666666667
231.0,0.9205066666666667
232.0,0.9205066666666667
233.0,0.9205066666666667
235.0,0.9205066666666667
237.0,0.9205066666666667
238.0,0.9205066666666667
239.0,0.9205066666666667
241.0,0.9205066666666667
242.0,0.9205066666666667
243.0,0.9205066666666667
245.0,0.9205066666666667
247.0,0.9205066666666667
249.0,0.9205066666666667
252.0,0.9205066666666667
253.0,0.9205066666666667
254.0,0.9205066666666667
255.0,0.9205066666666667
256.0,0.9205066666666667
257.0,0.9205066666666667
260.0,0.9205066666666667
264.0,0.9205066666666667
266.0,0.9205066666666667
267.0,0.9205066666666667
268.0,0.9205066666666667
269.0,0.9205066666666667
270.0,0.9205066666666667
272.0,0.9205066666666667
274.0,0.9205066666666667
275.0,0.9205066666666667
278.0,0.9205066666666667
280.0,0.9205066666666667
281.0,0.9205066666666667
282.0,0.9205066666666667
283.0,0.9205066666666667
284.0,0.9205066666666667
286.0,0.9205066666666667
288.0,0.9205066666666667
290.0,0.9205066666666667
292.0,0.9205066666666667
293.0,0.9205066666666667
294.0,0.9205066666666667
296.0,0.9205066666666667
298.0,0.9205066666666667
299.0,0.9205066666666667
300.0,0.9205066666666667
302.0,0.9205066666666667
303.0,0.9205066666666667
305.0,0.9205066666666667
306.0,0.9205066666666667
308.0,0.9205066666666667
309.0,0.9205066666666667
310.0,0.9205066666666667
313.0,0.9205066666666667
315.0,0.9205066666666667
316.0,0.9205066666666667
318.0,0.9205066666666667
320.0,0.9205066666666667
324.0,0.9205066666666667
325.0,0.9205066666666667
326.0,0.9205066666666667
327.0,0.9205066666666667
328.0,0.9205066666666667
329.0,0.9205066666666667
332.0,0.9205066666666667
333.0,0.9205066666666667
335.0,0.9205066666666667
337.0,0.9205066666666667
338.0,0.9205066666666667
341.0,0.9205066666666667
345.0,0.9205066666666667
349.0,0.9205066666666667
352.0,0.9205066666666667
353.0,0.9205066666666667
357.0,0.9205066666666667
358.0,0.9205066666666667
359.0,0.9205066666666667
360.0,0.9205066666666667
361.0,0.9205066666666667
363.0,0.9205066666666667
364.0,0.9205066666666667
365.0,0.9205066666666667
367.0,0.9205066666666667
368.0,0.9205066666666667
369.0,0.9205066666666667
370.0,0.9205066666666667
371.0,0.9205066666666667
372.0,0.9205066666666667
373.0,0.9205066666666667
374.0,0.9205066666666667
376.0,0.9205066666666667
379.0,0.9205066666666667
380.0,0.9205066666666667
382.0,0.9205066666666667
383.0,0.9205066666666667
386.0,0.9205066666666667
389.0,0.9205066666666667
390.0,0.9205066666666667
391.0,0.9205066666666667
392.0,0.9205066666666667
393.0,0.9205066666666667
394.0,0.9205066666666667
396.0,0.9205066666666667
399.0,0.9205066666666667
401.0,0.9205066666666667
402.0,0.9205066666666667
404.0,0.9205066666666667
406.0,0.9205066666666667
408.0,0.9205066666666667
410.0,0.9205066666666667
412.0,0.9205066666666667
413.0,0.9205066666666667
414.0,0.9205066666666667
415.0,0.9205066666666667
416.0,0.9205066666666667
417.0,0.9205066666666667
419.0,0.9205066666666667
420.0,0.9205066666666667
421.0,0.9205066666666667
423.0,0.9205066666666667
424.0,0.9205066666666667
425.0,0.9205066666666667
427.0,0.9205066666666667
431.0,0.9205066666666667
432.0,0.9205066666666667
433.0,0.9205066666666667
434.0,0.9205066666666667
435.0,0.9205066666666667
436.0,0.9205066666666667
437.0,0.9205066666666667
438.0,0.9205066666666667
440.0,0.9205066666666667
442.0,0.9205066666666667
443.0,0.9205066666666667
444.0,0.9205066666666667
445.0,0.9205066666666667
447.0,0.9205066666666667
448.0,0.9205066666666667
449.0,0.9205066666666667
451.0,0.9205066666666667
452.0,0.9205066666666667
454.0,0.9205066666666667
455.0,0.9205066666666667
457.0,0.9205066666666667
459.0,0.9205066666666667
460.0,0.9205066666666667
461.0,0.9205066666666667
463.0,0.9205066666666667
464.0,0.9205066666666667
466.0,0.9205066666666667
467.0,0.9205066666666667
468.0,0.9205066666666667
469.0,0.9205066666666667
470.0,0.9205066666666667
471.0,0.9205066666666667
472.0,0.9205066666666667
473.0,0.9205066666666667
474.0,0.9205066666666667
476.0,0.9205066666666667
477.0,0.9205066666666667
478.0,0.9205066666666667
480.0,0.9205066666666667
481.0,0.9205066666666667
482.0,0.9205066666666667
485.0,0.9205066666666667
486.0,0.9205066666666667
487.0,0.9205066666666667
489.0,0.9205066666666667
491.0,0.9205066666666667
492.0,0.9205066666666667
493.0,0.9205066666666667
494.0,0.9205066666666667
495.0,0.9205066666666667
499.0,0.9205066666666667
501.0,0.9205066666666667
503.0,0.9205066666666667
504.0,0.9205066666666667
505.0,0.9205066666666667
506.0,0.9205066666666667
507.0,0.9205066666666667
509.0,0.9205066666666667
511.0,0.9205066666666667
513.0,0.9205066666666667
515.0,0.9205066666666667
516.0,0.9205066666666667
517.0,0.9205066666666667
518.0,0.9205066666666667
520.0,0.9205066666666667
523.0,0.9205066666666667
525.0,0.9205066666666667
527.0,0.9205066666666667
528.0,0.9205066666666667
532.0,0.9205066666666667
535.0,0.9205066666666667
536.0,0.9205066666666667
537.0,0.9205066666666667
539.0,0.9205066666666667
540.0,0.9205066666666667
542.0,0.9205066666666667
544.0,0.9205066666666667
545.0,0.9205066666666667
546.0,0.9205066666666667
547.0,0.9205066666666667
548.0,0.9205066666666667
552.0,0.9205066666666667
553.0,0.9205066666666667
555.0,0.9205066666666667
556.0,0.9205066666666667
558.0,0.9205066666666667
560.0,0.9205066666666667
562.0,0.9205066666666667
563.0,0.9205066666666667
565.0,0.9205066666666667
566.0,0.9205066666666667
567.0,0.9205066666666667
568.0,0.9205066666666667
569.0,0.9205066666666667
570.0,0.9205066666666667
572.0,0.9205066666666667
574.0,0.9205066666666667
575.0,0.9205066666666667
577.0,0.9205066666666667
579.0,0.9205066666666667
580.0,0.9205066666666667
582.0,0.9205066666666667
584.0,0.9205066666666667
585.0,0.9205066666666667
589.0,0.9205066666666667
591.0,0.9205066666666667
592.0,0.9205066666666667
593.0,0.9205066666666667
596.0,0.9205066666666667
598.0,0.9205066666666667
599.0,0.9205066666666667
600.0,0.9205066666666667
602.0,0.9205066666666667
604.0,0.9205066666666667
605.0,0.9205066666666667
606.0,0.9205066666666667
607.0,0.9205066666666667
610.0,0.9205066666666667
612.0,0.9205066666666667
614.0,0.9205066666666667
615.0,0.9205066666666667
616.0,0.9205066666666667
619.0,0.9205066666666667
621.0,0.9205066666666667
623.0,0.9205066666666667
625.0,0.9205066666666667
627.0,0.9205066666666667
628.0,0.9205066666666667
629.0,0.9205066666666667
631.0,0.9205066666666667
634.0,0.9205066666666667
637.0,0.9205066666666667
638.0,0.9205066666666667
640.0,0.9205066666666667
641.0,0.9205066666666667
642.0,0.9205066666666667
643.0,0.9205066666666667
644.0,0.9205066666666667
645.0,0.9205066666666667
650.0,0.9205066666666667
652.0,0.9205066666666667
653.0,0.9205066666666667
654.0,0.9205066666666667
655.0,0.9205066666666667
656.0,0.9205066666666667
659.0,0.9205066666666667
660.0,0.9205066666666667
662.0,0.9205066666666667
663.0,0.9205066666666667
666.0,0.9205066666666667
668.0,0.9205066666666667
672.0,0.9205066666666667
673.0,0.9205066666666667
675.0,0.9205066666666667
676.0,0.9205066666666667
677.0,0.9205066666666667
